ID,File #,Action Date,Title,Vote,Meeting Body
213,230646.0,7/11/2023,"Ordinance amending the Administrative Code to increase the minimum hourly compensation rate for employees of nonprofit City contractors incrementally to $23.00 per hour by January 1, 2026, with annual increases every July thereafter based on increases in the Consumer Price Index; to increase the minimum hourly compensation rate for employees of public entity City contractors incrementally to $25.50 per hour by January 1, 2027, with annual increases every July thereafter based on increases in the regional Consumer Price Index for certain workers; and to modify the exemption to minimum compensat",Aye,Board of Supervisors
214,230647.0,7/11/2023,"Ordinance amending the Administrative and Environment Codes to reduce administrative costs by requiring the Risk Manager to review and update insurance requirements only as necessary to protect the interests of the City, instead of annually; and eliminating the requirement that the Office of Contracts Administration regularly report on the implementation of City laws relating to select employment practices and the use of tropical hardwood by City contractors; and by requiring the City Administrator to send a list of available reports to the Board of Supervisors annually.",Aye,Board of Supervisors
215,230648.0,7/11/2023,Ordinance amending the Administrative Code to eliminate the City’s annual joint fundraising drive.,Aye,Board of Supervisors
216,230649.0,7/11/2023,"Ordinance amending the Administrative Code to conform to current nomenclature the definition of the City’s Technology Marketplace for procurement of technology commodities and services, and adjust associated fees paid by City departments.",Aye,Board of Supervisors
217,230650.0,7/11/2023,"Ordinance amending the Administrative Code to extend the Board of Supervisors’ delegation of authority under Charter, Section 9.118, to the Department of Public Health to approve managed care contracts to include contracts ending on December 31, 2028; and to exclude from the requirement of Controller review those managed care contracts that are based on rates set by the California Department Health Care Services or on actual healthcare delivery costs.",Aye,Board of Supervisors
218,230651.0,7/11/2023,"Ordinance amending the Administrative Code to clarify when the filming of a news event does not require a use contract; to clarify that the Executive Director is appointed pursuant to Charter, Sections 3.100(19) and 4.102(5); to authorize the Executive Director to approve the use of the Film SF logo by third parties to market Film Commission programs and activities; to increase the daily use fees to engage in film production; and to allow funds from the Film Rebate Project Account to be used to administer and market the Film Rebate Program.",Aye,Board of Supervisors
219,230652.0,7/11/2023,"Ordinance appropriating a total of $124,020,472 of Hetch Hetchy revenue, Cap and Trade Revenue and Power and Water Revenue Bonds for the San Francisco Public Utilities Commission (SFPUC) Hetch Hetchy Capital Improvement Program for Fiscal Year (FY) 2023-2024; and placing $41,031,367 of Power Bonds and $77,084,105 of Water Bonds by project on Controller’s Reserve subject to the Controller's certification of funds availability, including proceeds of indebtedness, and for construction related expenditures (excluding program management, planning and design) for these projects, as applicable, is al",Aye,Board of Supervisors
220,230653.0,7/11/2023,"Ordinance appropriating $759,000 of CleanPowerSF revenue for CleanPowerSF Capital Improvements and $848,220 in California Public Utilities Commission grant funds to implement the Disadvantaged Communities Green Tariff and Community Solar Green Tariff Programs for Fiscal Year (FY) 2023-2024.",Aye,Board of Supervisors
221,230654.0,7/11/2023,"Ordinance appropriating a total of $332,278,006 of proceeds from Revenue Bonds, State of California Water Resources Control Board’s revolving loan funds (State Loan Funds) or grant funds (State Grant Funds), water revenues, and water capacity fees for the San Francisco Public Utilities Commission (SFPUC) Water Enterprise’s Capital Improvement Program for Fiscal Year (FY) 2023-2024; and placing $281,901,348 of Revenue Bond and State Loan Funds or State Grant Funds proceeds by project on Controller’s Reserve subject to the Controller's certification of funds availability, including proceeds of i",Aye,Board of Supervisors
222,230655.0,7/11/2023,"Ordinance appropriating a total of $1,142,597,402 of proceeds from revenue bonds, State of California Water Resources Control Board’s revolving loan funds (State Loan Funds) or grant funds (State Grant Funds), wastewater revenue and capacity fees for the San Francisco Public Utilities Commission (SFPUC) Wastewater Enterprise’s Capital Improvement Program for Fiscal Year (FY) 2023-2024, and placing $1,047,288,286 in Revenue Bonds or State Loan or Grant Funds by project on Controller’s Reserve subject to the Controller's certification of funds availability, including proceeds of indebtedness, an",Aye,Board of Supervisors
223,230656.0,7/11/2023,"Ordinance appropriating $501,908 in the Port Commission and $97,057,341 in the San Francisco Public Utilities Commission in Fiscal Year (FY) 2023-2024.",Aye,Board of Supervisors
224,230658.0,7/11/2023,Ordinance amending the Building Code to increase fees charged by the Department of Building Inspection by 15%; and affirming the Planning Department’s determination under the California Environmental Quality Act.,Aye,Board of Supervisors
225,230659.0,7/11/2023,Ordinance amending the Business and Tax Regulations Code to update emergency medical services fees to reflect amounts authorized under annual adjustment provisions and to require fees for certain additional services; and amending the Health Code to define the terms “trauma center” and “pediatric center.”,Aye,Board of Supervisors
226,230661.0,7/11/2023,"Ordinance modifying the baseline funding requirements for early care and education programs in Fiscal Years 2023-2024 and 2024-2025, to enable the City to use Early Care and Education Commercial Rents Tax revenues for those programs.",Aye,Board of Supervisors
227,230662.0,7/11/2023,"Ordinance amending the Health Code to set patient rates and rates for other services provided by the Department of Public Health, for Fiscal Years 2023-2024 and 2024-2025.",Aye,Board of Supervisors
228,230663.0,7/11/2023,Ordinance amending the Municipal Elections Code to opt out of state law that would require the names of supporters and opponents of a local ballot measure to be listed in the ballot statement or question for the measure for any election held in Fiscal Year 2023-24 and for future elections subject to approval by the Board of Supervisors.,Aye,Board of Supervisors
229,230664.0,7/11/2023,"Ordinance amending the Business and Tax Regulations Code to waive, retroactively to July 1, 2023, certain first-year permit, license, and business registration fees for specified small businesses that newly form or that open a new location; and refunding any waived fees that have been paid to the City.",Aye,Board of Supervisors
230,230665.0,7/11/2023,"Ordinance authorizing the issuance and sale of tax-exempt or taxable Water Revenue Bonds and other forms of indebtedness (as described below) by the San Francisco Public Utilities Commission (“Commission”) in an aggregate principal amount not to exceed $358,985,453 to finance the costs of various capital water projects benefitting the Water Enterprise pursuant to amendments to the Charter of the City and County of San Francisco enacted by the voters on November 5, 2002, as Proposition E; authorizing the issuance of Water Revenue Refunding Bonds and the retirement of outstanding Water Enterpris",Aye,Board of Supervisors
231,230666.0,7/11/2023,"Ordinance authorizing the issuance and sale of tax-exempt or taxable Wastewater Revenue Bonds and other forms of indebtedness (as described below) by the San Francisco Public Utilities Commission (“Commission”) in an aggregate principal amount not to exceed $1,047,288,286 to finance the costs of various capital wastewater projects benefitting the Wastewater Enterprise pursuant to amendments to the Charter of the City and County of San Francisco enacted by the voters on November 5, 2002, as Proposition E; authorizing the issuance of Wastewater Revenue Refunding Bonds and the retirement of outst",Aye,Board of Supervisors
232,230667.0,7/11/2023,"Ordinance authorizing the issuance and sale of tax-exempt or taxable Power Revenue Bonds and other forms of indebtedness (as described below) by the San Francisco Public Utilities Commission (“Commission”) in an aggregate principal amount not to exceed $41,031,367 to finance the costs of various capital projects benefitting the Power Enterprise under the Charter, including amendments to the Charter enacted by the voters on June 5, 2018, commonly referred to as Proposition A; authorizing the issuance of Power Revenue Refunding Bonds; declaring the Official Intent of the Commission to reimburse",Aye,Board of Supervisors
233,230668.0,7/11/2023,Ordinance adopting the Neighborhood Beautification and Graffiti Clean-up Fund Tax designation ceiling for tax year 2023.,Aye,Board of Supervisors
234,230669.0,7/11/2023,Ordinance amending Ordinance No. 166-22 (Salary Ordinance Fiscal Years 2022-2023 and 2023-2024) to reflect the addition of four positions (3.16 FTEs) at the Port Commission; and the substitution of 31 positions (31.0 FTEs) and the addition of 128 positions (101.12 FTEs) at the Airport Commission in Fiscal Year (FY) 2023-2024.,Aye,Board of Supervisors
235,230671.0,7/11/2023,"Resolution approving the Fiscal Year (FY) 2023-24 Budget of the Office of Community Investment and Infrastructure (“OCII”) operating as the Successor Agency to the San Francisco Redevelopment Agency; and approving the issuance by OCII of Bonds in an aggregate principal amount not to exceed $75,000,000 for the purpose of financing a portion of OCII’s enforceable obligations.",Aye,Board of Supervisors
236,230672.0,7/11/2023,"Resolution concurring with the Controller's certification that department services previously approved can be performed by a private contractor for a lower cost than similar work performed by City and County employees, for the following services: Budget and Legislative Analyst Services (Board of Supervisors); Fleet Security Services, Real Estate Division Custodial Services, Real Estate Division Security Services, and Convention Facilities Management (General Services Agency - Administrative Services); Security Services (Department of Public Works); Security Services (Homelessness and Supportiv",Aye,Board of Supervisors
237,230673.0,7/11/2023,Resolution approving the Memorandum of Understanding (MOU) between the San Francisco Public Health Foundation and the Department of Public Health to establish the roles and responsibilities of each party for purposes of fundraising and capital projects; and to authorize the Department of Public Health to enter into amendments or modifications to the MOU prior to its final execution by all parties that do not materially increase the obligations or liabilities to the City and are necessary to effectuate the purposes of the MOU or this Resolution.,Aye,Board of Supervisors
238,230674.0,7/11/2023,"Resolution approving the Memorandum of Understanding (MOU) between the San Francisco General Hospital Foundation and the City and County of San Francisco, acting by and through its Department of Public Health, to establish the roles and responsibilities of each party for purposes of fundraising and capital projects; and to authorize the Department of Public Health to enter into amendments or modifications to the MOU prior to its final execution by all parties that do not materially increase the obligations or liabilities to the City and are necessary to effectuate the purposes of the MOU or th",Aye,Board of Supervisors
239,230675.0,7/11/2023,Resolution approving the Fiscal Years (FYs) 2023-2024 and 2024-2025 Expenditure Plan for the Department of Homelessness and Supportive Housing Fund.,Aye,Board of Supervisors
240,230676.0,7/11/2023,"Resolution concurring with the Controller’s establishment of the Consumer Price Index for 2023, and adjusting the Access Line Tax by the same rate.",Aye,Board of Supervisors
241,230677.0,7/11/2023,Resolution authorizing the acceptance and expenditure of State grant funds by the San Francisco Department of Public Health for Fiscal Year (FY) 2023-2024.,Aye,Board of Supervisors
242,230678.0,7/11/2023,"Resolution authorizing the San Francisco Public Library to accept and expend a grant in the amount of up to $1,030,400 of in-kind gifts, services, and cash monies from the Friends of the San Francisco Public Library for direct support for a variety of public programs and services in Fiscal Year (FY) 2023-2024.",Aye,Board of Supervisors
243,230679.0,7/11/2023,"Resolution retroactively approving an agreement, for a term of September 15, 2021, through June 30, 2025, between the San Francisco Department of Public Health and Advocates for Human Potential, Inc. having anticipated revenue to the City of $1,977,500; and to authorize the Department of Public Health to enter into amendments or modifications to the agreement prior to its final execution by all parties that do not materially increase the obligations or liabilities to the City and are necessary to effectuate the purposes of the agreement or this Resolution.",Aye,Board of Supervisors
244,230680.0,7/11/2023,"Resolution approving Amendment No. 5 to a grant agreement between the Office of Economic and Workforce Development and the San Francisco Tourism Improvement District Management Corporation, for management of the Downtown Welcome Ambassador Program; to increase the grant amount by $5,150,000 for a total not to exceed amount of $21,377,000 and to increase the term for one year and eight months for a new term from July 1, 2021, through June 30, 2025; effective upon approval of this Resolution; and to authorize the Director of the Office of Economic and Workforce Development to enter into amendmen",Aye,Board of Supervisors
245,230681.0,7/11/2023,"Resolution approving Amendment No. 3 to a grant agreement between the Office of Economic and Workforce Development and Mid-Market Foundation, for management of the Mid-Market /Tenderloin Community-Based Safety Program; to increase the grant amount by $31,000,000 for a total not to exceed amount of $61,090,570 and to extend the term from October 15, 2023, for a total period of July 1, 2022, through June 30, 2025; effective upon approval of this Resolution; and to authorize the Director of the Office of Economic and Workforce Development to enter into amendments or modifications to the contract",Aye,Board of Supervisors
246,230410.0,7/11/2023,"Ordinance amending the Planning Code to permit Health Services uses on the ground floor for specified areas of the Polk Street Neighborhood Commercial District (NCD), to clarify that in the Polk Street NCD and within a quarter-mile of its boundaries Tobacco Paraphernalia Establishments where any Tobacco Paraphernalia is sold, delivered, distributed, furnished, or marketed are not permitted, to clarify that in the Haight Street NCD such Tobacco Paraphernalia Establishments require conditional use authorization, and to clarify that Tobacco Paraphernalia Establishments do not include medicinal an",Aye,Board of Supervisors
247,230569.0,7/11/2023,"Ordinance amending the Administrative Code to extend the sunset date of the San Francisco Sentencing Commission to June 30, 2026.",Aye,Board of Supervisors
248,230758.0,7/11/2023,"Motion approving the Mayor's nomination for the appointment of Bianca Neumann to the Building Inspection Commission, term ending July 1, 2025.",Aye,Board of Supervisors
249,230759.0,7/11/2023,"Motion approving the Mayor's nomination for the appointment of Angie Sommer to the Building Inspection Commission, term ending July 1, 2024.",Aye,Board of Supervisors
250,230802.0,7/11/2023,"Motion approving President Aaron Peskin’s nomination for the appointment of Alysabeth Alexander-Tut to the Building Inspection Commission, term ending July 1, 2025.",Aye,Board of Supervisors
251,230804.0,7/11/2023,"Motion approving President Aaron Peskin’s nomination for the appointment of Evita Chavez to the Building Inspection Commission, term July 1, 2025.",Aye,Board of Supervisors
252,230805.0,7/11/2023,"Motion approving President Aaron Peskin’s nomination for the appointment of Kavin Williams to the Building Inspection Commission, term ending July 1, 2024.",Aye,Board of Supervisors
253,230628.0,7/11/2023,"Resolution confirming report of delinquent real property transfer tax under Business and Tax Regulations Code, Section 1115.1(c), for Assessor's Parcel Block No. 0340, Lot No. 004 (2-16 Turk Street), and directing transmission of said report to the Controller and Tax Collector for collection and deposit into the General Fund.",Aye,Board of Supervisors
254,230777.0,7/11/2023,Resolution urging the Board of Education to allocate funding for high school after-school programming.,Aye,Board of Supervisors
255,230780.0,7/11/2023,"Resolution of intent to waive the Major Encroachment Permit fee and ongoing fees, including the street improvement permit, annual assessment, and street improvement annual assessment fees, for the Brotherhood Way Greenway Beautification Project.",Aye,Board of Supervisors
256,230781.0,7/11/2023,"Resolution supporting Assembly Constitutional Amendment No. 4, authored by Assembly Member Isaac Bryan and Senator Josh Becker, to restore the right to vote for incarcerated people in the California State Constitution.",Aye,Board of Supervisors
257,230782.0,7/11/2023,"Resolution supporting Assembly Constitutional Amendment No. 8, introduced by Assembly Member Lori Wilson, to prohibit slavery in any form, including forced labor as a punishment to a crime.",Aye,Board of Supervisors
258,230515.0,7/11/2023,"Resolution to establish the property-based business improvement district known as the “Excelsior Community Benefit District,” ordering the levy and collection of assessments against property located in that district for 10 years commencing with Fiscal Year 2023-2024, subject to conditions as specified, and making environmental findings.",Aye,Board of Supervisors
259,230400.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by New Cingular Wireless PCS LLC against the City and County of San Francisco for $463,593; the lawsuit was filed on December 12, 2022, in San Francisco Superior Court, Case No. CGC-22-603406; entitled New Cingular Wireless PCS LLC. v. City and County of San Francisco et al.; the lawsuit involves a claim for refund of penalties and interest related to the access line tax for tax periods February 1, 2021, through and including August 31, 2021.",Aye,Board of Supervisors
260,230431.0,6/13/2023,"Resolution approving the settlement of the unlitigated claim filed by Bonifacio Rei Q Salvador against the City and County of San Francisco for $39,223.18; the claim was filed on December 21, 2021; the claim involves alleged property damage and personal injury from a vehicle collision.",Aye,Board of Supervisors
261,230472.0,6/13/2023,"Resolution approving the settlement of the unlitigated claim filed by Goodwill of the San Francisco Bay against the City and County of San Francisco for $240,280.15; the claim was filed on September 23, 2022; the claim involves allegations of unpaid State Unemployment Insurance charges; other material terms of the settlement include a mutual full and final release, with each party to bear their own costs.",Aye,Board of Supervisors
262,230470.0,6/13/2023,"Resolution approving settlement of the unlitigated claim filed by Euphoria Hospitality, Inc., dba Nob Hill Hotel, against the City and County of San Francisco for $245,152.11; the claim was filed on February 3, 2023; the claim involves allegations of property damage to the Nob Hill Hotel caused by shelter-in-place (SIP) hotel guests during the COVID-19 pandemic and resulting loss of use; other material terms of the settlement include a mutual full and final release, with each party to bear their own costs.",Aye,Board of Supervisors
263,230471.0,6/13/2023,"Resolution approving the settlement of the unlitigated claim filed by SF Good LLC, against the City and County of San Francisco for $3,893,862; the claim was filed on February 21, 2023; the claim involves allegations of property damage to the Good Hotel caused by shelter-in-place (SIP) hotel guests during the COVID-19 pandemic and resulting loss of use; other material terms of the settlement include a mutual full and final release, with each party to bear their own costs.",Aye,Board of Supervisors
264,230494.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by Esquivel Grading & Paving, Inc. against the City and County of San Francisco by the payment of $250,000; the action against the City was filed on April 12, 2022, in the Superior Court of California, County of San Francisco, Case No. CGC-20-587321; entitled Con-Quest Contractors, Inc. v. Esquivel Grading & Paving, Inc., et al.; the lawsuit involves alleged breach of contract; material terms of the settlement are that the City will pay Con-Quest Contractors, Inc. $250,000 and Esquivel will pay Con-Quest $150,000.",Aye,Board of Supervisors
265,230495.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by the City and County of San Francisco for payment to San Francisco for $300,000; the lawsuit was filed on November 15, 2019, in Stanislaus County Superior Court, Case No. CV-19-006916; entitled City and County of San Francisco v. Richard F. Bettencourt, et al.; the lawsuit involves damage to approximately 500 feet of San Joaquin Pipeline (“SJPL No. 1”); other material terms of the settlement are the City shall receive $300,000.",Aye,Board of Supervisors
266,230496.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by Cheryl Thornton against the City and County of San Francisco for $100,000; the lawsuit was filed on April 20, 2021, in United States District Court, Northern District of California, Case No. 3:21-cv-02938-SI; entitled Cheryl Thornton v. City and County of San Francisco; the lawsuit involves an employment dispute.",Aye,Board of Supervisors
267,230498.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by Dellfinia Hardy against the City and County of San Francisco for $116,250; the lawsuit was filed on April 20, 2021, in United States District Court, Northern District of California, Case No. 3:21-cv-02934-SI; entitled Dellfinia Hardy v. City and County of San Francisco; the lawsuit involves an employment dispute.",Aye,Board of Supervisors
268,230497.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by Darlene Daevu against the City and County of San Francisco for $90,000; the lawsuit was filed on April 20, 2021, in United States District Court, Northern District of California, Case No. 4:21-cv-02936-JST; entitled Darlene Daevu v. City and County of San Francisco; the lawsuit involves an employment dispute.",Aye,Board of Supervisors
269,230499.0,6/13/2023,"Resolution approving the settlement of the unlitigated claim filed by Wing Kwok and Lai Leng Lei against the City and County of San Francisco for $71,000; the claim was filed on November 8, 2022; the claim involves alleged property damage due to flooding caused by a water main rupture.",Aye,Board of Supervisors
270,230530.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit, subject to the approval of the Probate Court, filed by Jane Doe 1, Jane Doe 4, Jane Doe 5, Jane Doe 6, Jane Doe 9, John Doe 1, John Doe 2, John Doe 3, John Doe 4, John Doe 6, John Doe 7 against the City and County of San Francisco for $2,223,500; the lawsuit was filed on May 28, 2021, in San Francisco Superior Court, Case No. CGC-21-592296; entitled Jane Doe 1, et al. v. City and County of San Francisco, et al.; the lawsuit involves allegations of abuse and privacy violations brought by current and former residents of Laguna Honda Hospital and R",Aye,Board of Supervisors
271,230532.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by Ricky Williams against the City and County of San Francisco for $75,000; the lawsuit was filed on October 1, 2020, in San Francisco Superior Court, Case No. CGC-20-587073; entitled Ricky Williams v. City and County of San Francisco; the lawsuit involves an employment dispute.",Aye,Board of Supervisors
272,230534.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by Abdul Nevarez and Priscilla Nevarez against the City and County of San Francisco for $227,500; the lawsuit was filed on September 27, 2019, in United States District Court, Northern District of California, Case No. 19-CV-06155-SK; entitled Abdul Nevarez and Priscilla Nevarez v. City of San Francisco, et al.; the lawsuit involves disability access violations in the City’s golf courses; other material terms of the settlement are making certain disability access improvements at the Harding Park and Fleming Park golf courses.",Aye,Board of Supervisors
273,230531.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by Jonathan Valladares against the City and County of San Francisco for $45,000; the lawsuit was filed on October 3, 2019, in San Francisco Superior Court, Case No. CGC-19-579765; entitled Jonathan Valladares v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury from vehicle collision.",Aye,Board of Supervisors
274,230533.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by Patrick Jackson against the City and County of San Francisco et al. for $50,000; the lawsuit was filed on February 23, 2022, in San Francisco Superior Court, Case No. CGC-22-598303; entitled Patrick Jackson v. City and County of San Francisco et al.; the lawsuit involves an employment dispute.",Aye,Board of Supervisors
275,230535.0,6/13/2023,"Resolution approving a tolling agreement to toll the statute of limitations on The Mexican Museum’s lawsuit against the City in exchange for a dismissal without prejudice in The Mexican Museum v. City and County of San Francisco, et al., San Francisco Superior Case No. CGC-14-542509.",Aye,Board of Supervisors
276,230556.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by Xavier Pittman against the City and County of San Francisco for $195,000; the lawsuit was filed on April 19, 2022, in United States District Court for the Northern District of California, Case No. 22-cv-02412-LB; entitled Xavier Pittman v. City and County of San Francisco, et al.; the lawsuit involves an officer involved shooting.",Aye,Board of Supervisors
277,230555.0,6/13/2023,"Ordinance authorizing settlement of the lawsuit filed by David Cordero against the City and County of San Francisco for $69,999; the lawsuit was filed on April 9, 2019, in U.S. District Court for the Northern District of California, Case No. 19-cv-01834; entitled David Cordero v. City and County of San Francisco, et al.; the lawsuit involves alleged civil rights violations arising out of a traffic stop on August 12, 2018.",Aye,Board of Supervisors
278,230448.0,6/13/2023,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and San Francisco Fire Fighters Union Local 798, IAFF, AFL-CIO, Unit 1, to be effective July 1, 2023, through June 30, 2026.",Aye,Board of Supervisors
279,230449.0,6/13/2023,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and San Francisco Fire Fighters Union Local 798, IAFF, AFL-CIO, Unit 2, to be effective July 1, 2023, through June 30, 2026.",Aye,Board of Supervisors
280,230561.0,6/13/2023,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives Association - Fire, to be effective July 1, 2023, through June 30, 2026.",Aye,Board of Supervisors
281,230563.0,6/13/2023,"Ordinance fixing compensation for persons employed by the City and County of San Francisco whose compensation is subject to the provisions of Section A8.409 of the Charter, in job codes not represented by an employee organization, and establishing working schedules and other terms and conditions of employment and methods of payment effective July 1, 2023.",Aye,Board of Supervisors
282,230564.0,6/13/2023,"Ordinance adopting and implementing the Second Amendment to the 2022-2024 Memorandum of Understanding between the City and County of San Francisco and Service Employees International Union, Local 1021, effective July 1, 2023, to adopt a side letter agreement to undertake classification studies and equity adjustments for certain represented classifications.",Aye,Board of Supervisors
283,230565.0,6/13/2023,"Ordinance adopting and implementing the Third Amendment to the 2022-2024 Memorandum of Understanding between the City and County of San Francisco and Service Employees International Union Local 1021, effective July 1, 2023, to amend the compensation provision for 8238 Public Safety Communications Dispatcher and 8239 Senior Police Communications Dispatcher to provide an additional sixth salary step to both classifications.",Aye,Board of Supervisors
284,230566.0,6/13/2023,"Ordinance adopting and implementing the Fourth Amendment to the 2022-2024 Memorandum of Understanding between the City and County of San Francisco and Service Employees International Union, Local 1021, effective July 1, 2023, to adopt a side letter agreement for a retention payment program for certain Human Services Agency employees who provide child welfare emergency response services.",Aye,Board of Supervisors
285,230567.0,6/13/2023,"Ordinance adopting and implementing the First Amendment to the 2022-2024 Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives Association, effective July 1, 2023, to adopt a side letter agreement for a retention payment program for certain Human Services Agency employees who provide child welfare emergency response services.",Aye,Board of Supervisors
286,230568.0,6/13/2023,"Ordinance adopting and implementing the Second Amendment to the 2022-2024 Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives Association, effective July 1, 2023, to adopt a side letter agreement to reinstate the Airport Employee Transit Pilot Program at San Francisco International Airport.",Aye,Board of Supervisors
287,230562.0,6/13/2023,"Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives Association - Police, to be effective July 1, 2023, through June 30, 2026.",Aye,Board of Supervisors
288,230164.0,6/13/2023,"Ordinance amending the Planning Code to allow continued use of existing shared spaces in specified public parking lots in the Mission Street Neighborhood Commercial Transit (NCT) District without triggering abandonment of the underlying vehicular parking use; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors
289,230192.0,6/13/2023,"Ordinance amending the Landmark Designation for Landmark No. 100, 429-431 Castro Street (the Castro Theatre), Assessor’s Parcel Block No. 3582, Lot No. 085, under Article 10 of the Planning Code, to list the exterior features that should be preserved or replaced in kind, to add interior features to the designation, and to capture the property’s full historical significance; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency",Aye,Board of Supervisors
290,200144.0,6/13/2023,"Ordinance amending the Police Code to provide that cannabis retail permit applications will not be accepted by the Office of Cannabis during the period between the effective date of this ordinance and December 31, 2027; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
291,220814.0,6/13/2023,"Ordinance amending the Health Code to designate the City Attorney rather than the District Attorney to represent the City in judicial proceedings to establish a “Murphy Conservatorship,” a conservatorship for individuals who have been found mentally incompetent during a criminal proceeding involving a charge of death, great bodily harm, or a serious threat to the physical well-being of another person; there has been a finding of probable cause and the proceeding has not been dismissed; as a result of a mental health disorder, the individual is unable to understand the nature and purpose of the",Aye,Board of Supervisors
292,230474.0,6/13/2023,"Resolution approving the Professional Services Agreement, Contract No. 50337, for a five-year term commencing July 1, 2023, through June 30, 2028, in an amount not to exceed $214,947,987 for the Management and Operations of Airport Public and Employee Parking Facilities between SP Plus SF Joint Venture and the City and County of San Francisco, acting by and through its Airport Commission.",Aye,Board of Supervisors
293,230536.0,6/13/2023,"Resolution approving the settlement of the unlitigated claim filed by 1231 Market Street Owner L.P. against the City and County of San Francisco for $19,500,000; the claim was filed on April 13, 2023; the claim involves allegations of property damage to the Hotel Whitcomb caused by shelter-in-place (SIP) hotel guests during the COVID-19 pandemic and resulting loss of use; other material terms of the settlement include a mutual full and final release, with each party to bear their own costs.",Aye,Board of Supervisors
294,190785.0,6/13/2023,"Motion responding to the Civil Grand Jury’s request to provide a status update on the Board of Supervisor’s response to Recommendation Nos. R1, R2, R3, R6, R7, and R8 contained in the 2018-2019 Civil Grand Jury Report, entitled “Act Now Before it is Too Late: Aggressively Expand and Enhance Our High-Pressure Emergency Firefighting Water System.”",Aye,Board of Supervisors
295,230493.0,6/13/2023,"Ordinance amending the Planning Code to designate The Church for the Fellowship of All Peoples, at 2041 Larkin Street, Assessor’s Parcel Block No. 0572, Lot No. 003, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors
296,230451.0,6/13/2023,Ordinance amending the Administrative Code to designate the wild parrot as the official animal of the City and County of San Francisco.,Aye,Board of Supervisors
297,230539.0,6/13/2023,"Motion appointing Elizabeth Winograd, term ending October 8, 2026, to the Children and Families First Commission.",Aye,Board of Supervisors
298,230641.0,6/13/2023,"Resolution rejecting the retail water and wastewater rates and charges for Fiscal Year End (FYE) 2024-2026 from the San Francisco Public Utilities Commission, pursuant to Charter, Section 8B.125.",Aye,Board of Supervisors
299,230597.0,6/13/2023,"Resolution approving Amendment No. 2 to the agreement between The Regents of the University of California and the Department of Public Health, for behavioral health services for children, youth and families, to increase the agreement by $9,956,190 for an amount not to exceed $19,820,764; to extend the term by four years, from June 30, 2023, for a total agreement term of July 1, 2018, through June 30, 2027; and to authorize the Department of Public Health to enter into amendments or modifications to the contract prior to its final execution by all parties that do not materially increase the obl",Aye,Board of Supervisors
300,230598.0,6/13/2023,"Resolution retroactively approving Amendment No. 2 to the agreement between The Regents of the University of California, A Constitutional Corporation, on behalf of its San Francisco Campus University of California (UC) San Francisco General Hospital (SFGH) Clinical Practice Group SFGH/Comm Focus PGM and the Department of Public Health, for mental health services for the Infant Parent Program, to increase the agreement by $5,208,598 for an amount not to exceed $14,647,481; to extend the term by five years and six months, from December 31, 2022, for a total agreement term of July 1, 2018, throug",Aye,Board of Supervisors
301,230599.0,6/13/2023,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $9,818,147 from the Centers for Disease Control and Prevention for participation in a program, entitled “San Francisco Project INVEST (INnovations that Value Equity and Strengthen Teams),” for the period of December 1, 2022, through November 30, 2027.",Aye,Board of Supervisors
302,230600.0,6/13/2023,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $500,000 from the California Department of Public Health through the Physicians for a Healthy California for participation in a program, entitled “COVID-19 Test to Treat Equity Grant,” for the period of December 1, 2022, through June 30, 2023.",Aye,Board of Supervisors
