ID,File #,Action Date,Title,Vote,Meeting Body
2055,220293.0,4/26/2022,"Resolution authorizing the Department of Homelessness and Supportive Housing to execute a Standard Agreement with the California Department of Housing and Community Development for $5,600,000 of 2021-22 California Budget Act funds; to retroactively accept and expend those funds for capital expenses related to the Bayview Vehicle Triage Center for costs incurred July 1, 2021, through June 30, 2026; affirming the Planning Department’s determination under the California Environmental Quality Act; and adopting the Planning Department’s findings of consistency with the General Plan, and the eight p",Aye,Board of Supervisors
2056,220343.0,4/26/2022,"Resolution authorizing the issuance and delivery of alternate credit facilities to support the outstanding City and County of San Francisco Finance Corporation Lease Revenue Refunding Bonds, Series 2008-1 (Moscone Center Expansion Project) and City and County of San Francisco Finance Corporation Lease Revenue Refunding Bonds, Series 2008-2 (Moscone Center Expansion Project); approving the form of a first supplement to trust agreement, the form of a first amendment to project lease, the forms of the reimbursement agreements among the City and County of San Francisco, the City and County of San",Aye,Board of Supervisors
2057,220344.0,4/26/2022,"Resolution 1) approving and authorizing the Director of Property, on behalf of the Department of Homelessness and Supportive Housing (“HSH”), to acquire certain property located at 333-12th Street (“Property”) for $145,000,000 plus up to $2,250,000 in interest, payable in two installments, plus an estimated $290,000 for typical closing costs, for a total anticipated amount not to exceed $147,540,000; 2) approving and authorizing HSH, on behalf of the City, to apply to the California Department of Housing and Community Development for a Homekey Grant; 3) approving and authorizing an Agreement o",Aye,Board of Supervisors
2058,220346.0,4/26/2022,"Resolution authorizing Treasure Island Development Authority (the “Authority”) to execute a Standard Agreement and other related documents with the State of California Department of Housing and Community Development (“HCD”) under the California Housing Accelerator Program which the Standard Agreement includes an award not to exceed $55,601,514 as a loan to Mercy Housing California 82, L.P. (“Developer”), as sole borrower, for construction of a development affordable to low- and moderate-income families at Treasure Island Parcel C3.1, located at Avenue C (old address)/78 Johnson (new address) f",Aye,Board of Supervisors
2059,220347.0,4/26/2022,"Resolution approving and authorizing the execution of a Loan Agreement with Mercy Housing California 82, L.P., a California limited partnership, in an amount not to exceed $33,452,317 for a minimum term of 57 years to finance the construction of a 138-unit multifamily rental housing development (plus one staff unit) for low and moderate income families located at 6th Street at Avenue C (old address)/78 Johnson Street (new address) (“Treasure Island Parcel C3.1”); and adopting findings that the Loan Agreement is consistent with the General Plan, and the priority policies of Planning Code, Secti",Aye,Board of Supervisors
2060,220410.0,4/26/2022,"Ordinance amending the Health Code to require general acute care hospitals and hospital-based skilled nursing facilities in the City to report annually to the Department of Public Health the number of, and certain demographic information regarding, patients transferred to a health facility outside of the City to receive skilled nursing care and patients who qualify for skilled nursing care but are not transferred to a health facility outside of the City.",Aye,Board of Supervisors
2061,220165.0,4/26/2022,"Resolution determining that the issuance of a Type-21 off-sale general beer, wine, and distilled spirits liquor license to Dad & Son’s Market, located at 3218 Fillmore Street (District 2), will serve the public convenience or necessity of the City and County of San Francisco; and requesting that the California Department of Alcoholic Beverage Control impose a condition on the issuance of the license.",Aye,Board of Supervisors
2062,220284.0,4/26/2022,"Ordinance amending the Administrative Code to update protections for occupants of Single Room Occupancy (SRO) hotels by replacing hotel operators’ responsibility to clean common areas after a COVID-19 outbreak with a new minimum cleaning standard and, upon request, requiring SRO hotel operators to provide contact tracing information related to any infectious or contagious disease; during the COVID-19 pandemic, to require the Department of Public Health (DPH) to maintain a telephone hotline to respond to questions from SRO residents regarding isolation and quarantine, testing, and other COVID-1",Aye,Board of Supervisors
2063,220405.0,4/26/2022,"Motion appointing Annemarie Fortier, Irina Ozernoy, and Brian VanHorn, terms ending April 30, 2024, to the Commission of Animal Control and Welfare.",Aye,Board of Supervisors
2064,220409.0,4/26/2022,"Motion appointing Dean Schmidt, Lila LaHood, Laura Stein, Matthew Yankee, Chris Hyland, Laurie Jones Neighbors, and Thuan Thao Hill, terms ending April 27, 2024, to the Sunshine Ordinance Task Force.",Aye,Board of Supervisors
2065,220264.0,4/26/2022,"Ordinance amending the Planning Code to define Adult Sex Venue and principally permit, conditionally permit, or prohibit Adult Sex Venues in Commercial; Residential-Commercial; Production, Distribution and Repair (PDR); Neighborhood Commercial; Neighborhood Commercial Transit; and Mixed Use Districts; to prohibit Adult Sex Venues as an accessory use; to prohibit Adult Businesses in the Chinatown Community Business District; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan and the eight pri",Aye,Board of Supervisors
2066,220423.0,4/26/2022,"Motion approving Final Map No. 9073, an eight residential unit condominium project, located at 311 Grove Street, being a subdivision of Assessor’s Parcel Block No. 0809, Lot No. 020; and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors
2067,220384.0,4/26/2022,"Motion scheduling the Board of Supervisors to sit as a Committee of the Whole on May 17, 2022, at 4:00 p.m., to hold a public hearing on a Resolution approving a report of assessment costs submitted by the Director of Public Works for work done or caused to be done through the Sidewalk Inspection and Repair Program pursuant to Public Works Code, Section 706.9, and Administrative Code, Chapter 80, the cost thereof having been paid for by the City and County out of a revolving fund.",Aye,Board of Supervisors
2068,220387.0,4/26/2022,"Motion scheduling the Board of Supervisors to sit as a Committee of the Whole on May 17, 2022, at 4:00 p.m., to hold a public hearing on a Resolution approving a report of assessment costs submitted by the Director of Public Works for inspection and/or repair of blighted properties ordered to be performed by said Director pursuant to Administrative Code, Chapter 80, the costs thereof having been paid for out of a blight abatement fund.",Aye,Board of Supervisors
2069,220434.0,4/26/2022,"Resolution extending by 90 days the prescribed time within which the Planning Commission may render its decision on an Ordinance (File No. 220130) amending the Planning Code to allow the signatures of Verified Tenants to count towards the threshold needed to permit an appeal of a Conditional Use authorization; clarifying timelines applicable to appeals of Conditional Use authorizations, and affirming the Planning Department’s California Environmental Quality Act determination; and making Planning Code, Section 302, findings, and making findings of consistency with the General Plan, and the eig",Aye,Board of Supervisors
2070,220435.0,4/26/2022,"Resolution designating April 24, 2022, as “Armenian Genocide Commemoration Day” in the City and County of San Francisco, marking the 107th anniversary of the Armenian Genocide and the 25th anniversary of the preservation of the Mt. Davidson Cross by the Council of Armenian American Organizations of Northern California; and urging members of Congress to support the bipartisan Armenian Genocide Education Act.",Aye,Board of Supervisors
2071,220366.0,4/20/2022,"Hearing on the City-Wide Street teams and effectiveness on street conditions, homelessness, and people with mental illness or addiction that are having crises in the streets; reporting if the goal is to remove work from the Police Department and transfer those responsibilities to health and peer advocates to allow the Police Department to focus on deterring, investigating, and stopping crime has been accomplished, including the analysis of the number of calls the Police Department receives per year, prior to and after the increase and creation of numerous City-Wide Street teams; and requesting",Aye,Budget and Appropriations Committee
2072,211109.0,4/19/2022,"Ordinance amending the Administrative Code to delete the Trial Courts Courthouse Construction Fund; and to reduce amounts that the City previously added to court-imposed penalties, fines, or forfeitures in San Francisco to support the acquisition, rehabilitation, construction, and financing of courtrooms or courtroom buildings.",Aye,Board of Supervisors
2073,220172.0,4/19/2022,"Resolution authorizing the Office of Contract Administration to enter into Amendment No. 2 to Contract 1000018782 between the City and County of San Francisco and Staples Contract & Commercial, LLC, for the purchase of office supplies for City departments, increasing the contract amount by $11,500,000 for a total not to exceed amount of $16,500,000 and extending the term by 15 months and 25 days from April 6, 2024, for a total contract duration of five years from August 1, 2020, through July 31, 2025.",Aye,Board of Supervisors
2074,220175.0,4/19/2022,"Resolution authorizing the Office of Contract Administration to execute Amendment No. 4 to Contract 1000012604 with CCT Technologies, Inc. dba Computerland of Silicon Valley for the purchase of technology products and specialized services on an as-needed basis; increasing the contract amount by $18,900,000 for a total not to exceed amount of $62,900,000 with no change to the contract duration of five years from January 1, 2019, through December 31, 2023.",Aye,Board of Supervisors
2075,220176.0,4/19/2022,"Resolution authorizing the Office of Contract Administration to execute Amendment No. 2 to Contract 1000012606 with Cornerstone Technology Partners II JV for the purchase of technology products and specialized services on an as-needed basis; increasing the contract amount by $11,200,000 for a total not to exceed amount of $31,200,000 with no change to the total contract duration of five years from January 1, 2019, through December 31, 2023.",Aye,Board of Supervisors
2076,220177.0,4/19/2022,"Resolution authorizing the Office of Contract Administration to execute Amendment No. 3 to Contract 1000018903 with Insight Public Sector, Inc. for the purchase of technology products and specialized services on an as-needed basis; increasing the contract amount by $11,700,000 for a total not to exceed amount of $39,700,000 with no change to the total contract duration of five years from January 1, 2019, through December 31, 2023.",Aye,Board of Supervisors
2077,220178.0,4/19/2022,"Resolution authorizing the Office of Contract Administration to execute Amendment No. 3 to Contract 1000012610 with InterVision Systems, LLC for the purchase of technology products and specialized services on an as-needed basis; increasing the contract amount by $13,400,000 for a total not to exceed amount of $44,400,000 with no change to the total contract duration of five years from January 1, 2019, through December 31, 2023.",Aye,Board of Supervisors
2078,220179.0,4/19/2022,"Resolution authorizing the Office of Contract Administration to execute Amendment No. 4 to Contract 1000012618 with XTech JV for the purchase of technology products and specialized services on an as-needed basis; increasing the contract amount by $35,700,000 for a total not to exceed amount of $115,700,000 with no change to the total contract duration of five years from January 1, 2019, through December 31, 2023.",Aye,Board of Supervisors
2079,220180.0,4/19/2022,"Resolution authorizing the Office of Contract Administration to execute Amendment No. 2 to Contract 1000012619 with Zones, LLC for the purchase of technology products and specialized services on an as-needed basis; increasing the contract amount by $3,600,000 for a total not to exceed amount of $23,600,000 with no changes to the contract duration of five years from January 1, 2019, through December 31, 2023.",Aye,Board of Supervisors
2080,220205.0,4/19/2022,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $5,052,171.99 from the Department of Health and Human Services, Substance Abuse and Mental Health Services Administration through the California Department of Health Care Services for participation in a program, entitled “Community Mental Health Services Block Grant (MHBG) - Behavioral Health Response and Rescue Project (BHRRP) Supplemental,” for the period of July 1, 2021, through June 30, 2025.",Aye,Board of Supervisors
2081,220251.0,4/19/2022,Resolution designating those agencies qualified to participate in the 2022 Annual Joint Fundraising Drive for officers and employees of the City and County of San Francisco.,Aye,Board of Supervisors
2082,220294.0,4/19/2022,"Resolution supplementing Resolution No. 7-17, of the City and County of San Francisco Infrastructure and Revitalization Financing District No. 1 (Treasure Island) (IRFD), to authorize the issuance and sale of one or more series of bonds in an aggregate principal amount not to exceed $30,000,000 approving related documents, including an Official Statement, one or more Indentures of Trust, Bond Purchase Agreements and Continuing Disclosure Certificates and a Special Fund Administration Agreement, approving bonds for purposes of Internal Revenue Code, Section 147(f), approving a debt policy for",Aye,Board of Supervisors
2083,220296.0,4/19/2022,"Resolution approving and authorizing the Director of Property, on behalf of the Fire Department to: 1) execute a Purchase and Sale Agreement with Prologis, L.P. to purchase real property located at 1236 Carroll Avenue for a purchase price of $38,500,000 plus closing costs, for a total cost not to exceed $40,000,000; 2) execute a Memorandum of Understanding with the Port to transfer jurisdiction of real property located at 1236 Carroll Avenue at fair market value plus closing costs, for a total cost not to exceed $6,000,000; 3) place both properties under the jurisdiction of the Fire Department",Aye,Board of Supervisors
2084,220090.0,4/19/2022,Ordinance amending the Administrative Code to establish the Shelter Grievance Advisory Committee to advise the Department of Homelessness and Supportive Housing regarding policies and procedures for clients of City-funded shelters to appeal denial of shelter services; and to codify the City’s Shelter Grievance Policy establishing an administrative appeal process for clients of City-funded shelters denied shelter services for violating a shelter’s rules.,Aye,Board of Supervisors
2085,220303.0,4/19/2022,"Resolution authorizing the Mayor to sign petitions in the affirmative for the proposed formation of a property and business improvement district to be named the Excelsior Community Benefit District, with respect to certain parcels of real property owned by the City that would be subject to assessment in said district.",Aye,Board of Supervisors
2086,211297.0,4/19/2022,Ordinance amending the Police Code to add Article 33O to require owners of certain residential construction projects to maintain a labor compliance bond and to condition release of such bond on specified reporting and labor standards compliance for work on the project; and amending the Building Code to require owners of such projects to file a labor compliance bond as a condition of receiving a permit for construction.,Aye,Board of Supervisors
2087,220190.0,4/19/2022,"Ordinance amending the Planning Code to designate 2261 Fillmore Street (aka Clay Theatre), Assessor’s Parcel Block No. 0630, Lot No. 002, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; and affirming the Planning Department’s determination under the California Environmental Quality Act; making public necessity, convenience, and welfare findings under Planning Code, Section 302; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors
2088,220242.0,4/19/2022,"Ordinance amending the Administrative Code to prohibit the Police Department or other City departments from uploading or storing DNA profiles from crime victims reference samples (“Victim Reference DNA Profiles”) in any City DNA database that is not subject to the federal and state rules governing Combined DNA Index Systems (“CODIS”) databases (“Non-CODIS DNA Databases”), and from storing DNA profiles obtained from crime scene evidence (“Evidentiary DNA Profiles”) in any Non-CODIS DNA Database for longer than 60 days; to require that, by July 1, 2022, or 15 days after the effective date of thi",Aye,Board of Supervisors
2089,220242.0,4/19/2022,"Ordinance amending the Administrative Code to prohibit the Police Department or other City departments from uploading or storing DNA profiles from crime victims reference samples (“Victim Reference DNA Profiles”) in any City DNA database that is not subject to the federal and state rules governing Combined DNA Index Systems (“CODIS”) databases (“Non-CODIS DNA Databases”), and from storing DNA profiles obtained from crime scene evidence (“Evidentiary DNA Profiles”) in any Non-CODIS DNA Database for longer than 60 days; to require that, by July 1, 2022, or 15 days after the effective date of thi",Aye,Board of Supervisors
2090,220149.0,4/19/2022,"Resolution appointing Dennis J. Herrera as a Director of the San Francisco Bay Area Regional Water System Financing Authority, for the remainder of the four-year term ending June 30, 2023.",Aye,Board of Supervisors
2091,210979.0,4/19/2022,"Motion appointing Jian Qing Zhang, term ending January 15, 2023, Roland Pickens, Emily Webb, Joseph Woo, Steven Fugaro, Steve Fields, terms ending January 15, 2024, and Eddie Chan, term ending January 15, 2025, to the San Francisco Health Authority.",Aye,Board of Supervisors
2092,220399.0,4/19/2022,"Resolution recognizing Proposition C and the work of the Our City, Our Home Oversight Committee, as essential for San Francisco to effectively build housing, fund mental health and substance abuse programs, with the goal to end homelessness for the hundreds of people living on the streets; and urging the Board of Supervisors to adopt the Our City, Our Home Oversight Committee’s reconditions.",Aye,Board of Supervisors
2093,220400.0,4/19/2022,"Resolution supporting California State Assembly Bill No. 1621, introduced by Assembly Members Mike Gipson, Al Muratsuchi, and Phil Ting on January 10, 2022, which would require that ghost gun parts and kits cannot be sold in the state until they are treated as firearms under federal law, the parts must be sold with a serial number, and the buyer must undergo a background check.",Aye,Board of Supervisors
2094,220398.0,4/19/2022,Resolution requesting State and Federal governments to fulfill their obligations to local school districts for special education funding.,Aye,Board of Supervisors
2095,220311.0,4/13/2022,Hearing to receive updates on the City’s Five Year Financial Plan; and requesting the Mayor’s Budget Office and Office of the Controller to report.,Aye,Budget and Appropriations Committee
2096,220366.0,4/13/2022,"Hearing on the City-Wide Street teams and effectiveness on street conditions, homelessness, and people with mental illness or addiction that are having crises in the streets; reporting if the goal is to remove work from the Police Department and transfer those responsibilities to health and peer advocates to allow the Police Department to focus on deterring, investigating, and stopping crime has been accomplished, including the analysis of the number of calls the Police Department receives per year, prior to and after the increase and creation of numerous City-Wide Street teams; and requesting",Aye,Budget and Appropriations Committee
2097,210761.0,4/12/2022,"Ordinance amending the Administrative Code to revise the COVID-19 Rent Resolution and Relief Fund to allow for direct assistance to low-income tenants (in addition to existing authority to provide direct assistance to their landlords), allow for grants to nonprofit, community based organizations to administer rent relief from the Fund, and remove certain restrictions on the provision of rent relief from the Fund, while authorizing the Mayor’s Office of Housing and Community Development to develop rules governing such rent relief; and to extend the use of the Fund for COVID-19 related purposes",Aye,Board of Supervisors
2098,220081.0,4/12/2022,"Ordinance appropriating $385,000,000 from the issuance of one or more series of Refunding General Obligation Bonds; and placing such amounts on Controller's reserve in Fiscal Year (FY) 2021-2022.",Aye,Board of Supervisors
2099,220191.0,4/12/2022,"Ordinance authorizing final settlement of the lawsuit filed by David Alfaro, et al. against the City and County of San Francisco for $3,626,444.85; the lawsuit was filed on August 20, 2015, in San Francisco Superior Court, Case No. CGC-15-547492; entitled David Alfaro, et al. v. City and County of San Francisco; the lawsuit involves inverse condemnation arising out of flooding damage during major rainstorms in December of 2014; this settlement relates only to the claims for statutory attorney's fees, costs and interest and completely resolves the litigation.",Aye,Board of Supervisors
2100,220194.0,4/12/2022,"Ordinance authorizing settlement of the lawsuit filed by Leticia Avila against the City and County of San Francisco for $275,000; the lawsuit was filed on December 4, 2019, in San Francisco Superior Court, Case No. CGC-19-581286; entitled Leticia Avila vs. City and County of San Francisco, Human Services Agency; the lawsuit involves an employment dispute.",Aye,Board of Supervisors
2101,220195.0,4/12/2022,"Ordinance authorizing settlement of the lawsuit filed by Lawrence Thomas against the City and County of San Francisco for $150,000; the lawsuit was filed on July 28, 2020, in San Francisco Superior Court, Case No. CGC-20-585622; entitled David Hawkins and Lawrence Thomas v. City and County of San Francisco; the lawsuit involves an employment dispute.",Aye,Board of Supervisors
2102,220193.0,4/12/2022,"Ordinance authorizing settlement of the lawsuit filed by Dennis Richards, Rachel Swann and Six Dogs, LLC against the City and County of San Francisco for $1,800,000; the lawsuit was filed on February 21, 2020, in United States District Court, Case No. 20-cv-01242-JCS; entitled Dennis Richards, et al. v. Department of Building Inspection, et al.; the lawsuit involves alleged civil rights violations and claims that the Department of Building Inspection revoked building permits to retaliate against persons critical of the Department.",Aye,Board of Supervisors
2103,211109.0,4/12/2022,"Ordinance amending the Administrative Code to delete the Trial Courts Courthouse Construction Fund; and to reduce amounts that the City previously added to court-imposed penalties, fines, or forfeitures in San Francisco to support the acquisition, rehabilitation, construction, and financing of courtrooms or courtroom buildings.",Aye,Board of Supervisors
2104,220144.0,4/12/2022,"Resolution retroactively authorizing the Department of the Environment to execute a contract between the City and County of San Francisco, acting by and through its Department of the Environment, and Rebuilding Together San Francisco for the provision of the administration of the City and County’s Fix Lead SF Program, a program to reduce childhood lead poisoning in San Francisco residences, for the five-year period of March 1, 2022, through February 28, 2027, in the amount not to exceed $14,300,000 with three one-year options to extend.",Aye,Board of Supervisors
2105,220171.0,4/12/2022,"Resolution approving and authorizing the Director of Property, on behalf of the Department of Public Health, to lease real property located at 2712 Mission Street from Barak D. & Taly L. Jolish Living Trust, Zepporah Glass Trust and Oded Schwartz & Ruth Rosenthal Trust, for an initial ten-year term from March 26, 2022, through March 25, 2032, at a base rent of $795,200 per year with annual rent increases based on the Consumer Price Index, plus one five-year option to extend and a right of first offer to purchase; authorizing the Director of Property to execute documents, make certain modificat",Aye,Board of Supervisors
2106,220182.0,4/12/2022,"Resolution authorizing the Public Utilities Commission (PUC) to enter into the Utility Distribution Company Operations Agreement between the PUC and the California Independent System Operator Corporation (CAISO) to establish the rights and obligations of the PUC with regard to the interconnection of the Bay Corridor Transmission Distribution project, Davidson Substation, within the CAISO controlled electric grid for an indefinite term with no cost to the City pursuant to Charter, Section 9.118, to commence following Board of Supervisors approval; and to authorize the General Manager of the PUC",Aye,Board of Supervisors
2107,220201.0,4/12/2022,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $8,190,271 from the Department of Health and Human Services, Substance Abuse and Mental Health Services Administration through the California Department of Health Care Services for participation in a program, entitled “Substance Abuse Prevention and Treatment Block Grant (SABG) - Behavioral Health Response and Rescue Project (BHRRP),” for the period of July 1, 2021, through June 30, 2025.",Aye,Board of Supervisors
2108,220202.0,4/12/2022,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $17,500 from the Department of Health and Human Services, Substance Abuse and Mental Health Services Administration through the California Department of Health Care Services, together with a grant in the amount of $1,960,000 from the California Department of Health Care Services for a total grant amount of $1,977,500 to participate in a program, entitled “Crisis Care Mobile Units (CCMU) Program,” for the period of September 15, 2021, through June 30, 2025, and to authorize Departm",Aye,Board of Supervisors
2109,220207.0,4/12/2022,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $100,000 from the Hellman Foundation for participation in a program, entitled “Hellman Foundation Grant,” to bridge the divide between healthcare systems and the food community through the innovation of providing “food as medicine” through clinic-based food “pharmacies” for the period of November 15, 2021, through November 15, 2022.",Aye,Board of Supervisors
2110,220208.0,4/12/2022,"Resolution approving an Amended and Restated Cooperative Agreement between the City and County of San Francisco and the San Francisco Community Investment Fund (SFCIF) in support of the San Francisco Community Investment Fund’s New Market Tax Credit (NMTC) program, including the provision of a loan in an amount not to exceed $350,000 annually, consisting of City staff time and approved annually by the City Administrator, for an initial term of three years commencing on July 1, 2022, through June 30, 2025, and providing for extensions of the term on an annual basis thereafter for so long as the",Aye,Board of Supervisors
2111,220237.0,4/12/2022,"Resolution authorizing the acceptance and recording of an avigation easement by the City and County of San Francisco from Gabriel Gonzalez Jr. for the development at 297 Alta Vista Drive in South San Francisco, California, at no cost to the City and County of San Francisco; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
2112,220275.0,4/12/2022,"Resolution initiating landmark designation under Article 10 of the Planning Code of the Mother’s Building, situated within the San Francisco Zoo, 1 Zoo Road, Assessor’s Parcel Block No. 7281, Lot No. 006.",Aye,Board of Supervisors
2113,220184.0,4/12/2022,"Motion appointing Mary Kate Bacalao, term ending October 21, 2022, and James Loyce Jr., term ending October 21, 2023, to the Local Homeless Coordinating Board.",Aye,Board of Supervisors
2114,220283.0,4/12/2022,"Motion approving the President of the Board of Supervisors Shamann Walton’s nomination of Kathrin Moore for reappointment to the Planning Commission, for the term beginning July 2, 2022, and ending July 1, 2026.",Aye,Board of Supervisors
2115,220312.0,4/12/2022,"Motion confirming the appointment of Kevin Michael Benedicto, term ending April 30, 2026, to the Police Commission.",Aye,Board of Supervisors
2116,220328.0,4/12/2022,Motion granting the petition and revoking the Major Encroachment Permit for a pedestrian bridge spanning Kearny Street from the Hilton Hotel to Portsmouth Square; and making environmental findings.,Aye,Board of Supervisors
2117,220330.0,4/12/2022,Motion directing the Clerk of the Board of Supervisors to prepare findings granting the petition and revoking the Major Encroachment Permit for a pedestrian bridge spanning Kearny Street from the Hilton Hotel to Portsmouth Square.,Aye,Board of Supervisors
2118,220329.0,4/12/2022,Motion denying the petition and revoking the Major Encroachment Permit for a pedestrian bridge spanning Kearny Street from the Hilton Hotel to Portsmouth Square.,Aye,Board of Supervisors
2119,220325.0,4/12/2022,"Motion appointing Valery Lapidus, term ending February 1, 2024, to the Park, Recreation and Open Space Advisory Committee.",Aye,Board of Supervisors
2120,220326.0,4/12/2022,"Motion reappointing Allen Cooper, term ending March 31, 2024, to the Commission on the Aging Advisory Council.",Aye,Board of Supervisors
2121,220334.0,4/12/2022,"Motion appointing Cyntia Salazar, term ending February 1, 2024, to the Park, Recreation and Open Space Advisory Committee.",Aye,Board of Supervisors
2122,220335.0,4/12/2022,"Motion appointing Brian Pepin, term ending February 1, 2023, to the Park, Recreation and Open Space Advisory Committee.",Aye,Board of Supervisors
2123,220351.0,4/12/2022,"Resolution urging the California State Legislature to approve California State Assembly Bill No. 2026, authored by Assembly Member Laura Friedman, which would prohibit single-use plastic packaging for online retailers.",Aye,Board of Supervisors
2124,220352.0,4/12/2022,Resolution declaring April 2022 as National Donate Life Month in the City and County of San Francisco.,Aye,Board of Supervisors
2125,220353.0,4/12/2022,"Resolution urging the California State Legislature and Governor to support Stop Asian American Pacific Islander Hate’s No Place for Hate California legislative package to address street harassment from a public health and civil rights framework, including California State Assembly Bill No. 2549, introduced by Assembly Members Mia Bonta, Al Muratsuchi, and Akilah Weber to prevent street harassment, and its corresponding budget request; California State Senate Bill No. 1161, introduced by Senator Dave Min to prevent street harassment on public transit, and its corresponding budget request; and C",Aye,Board of Supervisors
2126,220354.0,4/12/2022,"Resolution urging the San Francisco Municipal Transportation Agency, Recreation and Park Department, Planning Department, Office of Economic and Workforce Development, Public Works, and Department of Real Estate to collaborate and identify opportunities where San Francisco Municipal Transportation Agency properties may be used to provide public spaces; engage with neighboring homeowners and neighborhood organizations, and systemically implement an “Activated Public Spaces” program and provide existing community spaces such as Lakeside Landing and Unity Plaza with waivers of fees and fines; enc",Aye,Board of Supervisors
2127,220356.0,4/12/2022,"Resolution declaring the first ever Community-Based Doula Week from March 29 through April 5, 2022.",Aye,Board of Supervisors
2128,220359.0,4/12/2022,"Motion concurring in actions taken by the Mayor in the Forty-Sixth Supplement to the Proclamation of Emergency to meet the ongoing local emergency related to the novel coronavirus COVID-19 pandemic by delegating to the Human Resources Director and the Director of Transportation the authority until June 30, 2022, to waive or modify provisions of Memoranda of Understanding with labor organizations representing sworn employees of the Fire Department and Sheriff’s Department and transit operators related to compensation, including overtime and premium pay, and to waive Charter or Administrative Co",Aye,Board of Supervisors
2129,220369.0,4/12/2022,"Motion calling from the Land Use and Transportation Committee, pursuant to Board Rule 3.37, the proposed Ordinance amending the Park Code to adopt the Golden Gate Park Access and Safety Plan (File No. 220261) and another same subject Ordinance with Modified Configurations (File No. 220339); and scheduling the Board of Supervisors to sit as a Committee of the Whole during the Joint Special Meeting with the San Francisco County Transportation Authority on April 26, 2022, at 9:00 a.m., to hold a joint public hearing to consider the subject Ordinances.",Aye,Board of Supervisors
2130,220357.0,4/12/2022,"Resolution declaring Black Maternal Health Week from April 11 through 17, 2022.",Aye,Board of Supervisors
2131,220358.0,4/12/2022,"Resolution supporting California State Assembly Bill No. 1608, authored by Assembly Member Mike A. Gipson, The Angelo Quinto Act of 2022: Independent Coroner’s Offices.",Aye,Board of Supervisors
2132,211151.0,4/5/2022,"Ordinance lifting the suspension of certain provisions of the Graffiti Removal and Abatement Ordinance regarding issuance of certain violations, and reinstating the collection of certain assessed fees and fines; requiring notice to certain Community Benefits Districts, Business Improvement Districts, or Green Benefits Districts as those districts are defined in Article 15 and 15A of the Business and Tax Regulation Code; requiring Public Works to report to the Board of Supervisors within 60 days the forms necessary to implement the Graffiti Abatement Ordinance; and affirming the Planning Depart",Aye,Board of Supervisors
2133,211219.0,4/5/2022,"Ordinance amending the Planning Code to designate Trocadero Clubhouse, located within Sigmund Stern Recreation Grove, northwest of 19th Avenue and Sloat Boulevard, in Assessor’s Parcel Block No. 2488, Lot No. 001, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the eight priority policies of Planning Code,",Aye,Board of Supervisors
2134,220000.0,4/5/2022,"Ordinance amending the Planning Code to exempt proposed new construction for an Institutional Community Use at 1750 Van Ness Avenue, Assessor’s Parcel Block No. 0622, Lot No. 019, from nonresidential use limitations of the Van Ness Special Use District; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors
2135,220057.0,4/5/2022,"Ordinance amending the Business and Tax Regulations Code to extend, through Fiscal Year 2022-2023, the temporary suspension of the application for the business registration and fee requirements applied to transportation network company drivers and taxi drivers.",Aye,Board of Supervisors
2136,220084.0,4/5/2022,Ordinance levying special taxes within the City and County of San Francisco Special Tax District No. 2022-1 (Power Station).,Aye,Board of Supervisors
2137,220170.0,4/5/2022,"Resolution approving the settlement of the unlitigated claim filed by Christine H. Russell against the City and County of San Francisco for $175,500 plus statutory interest; the claim was filed on August 2, 2021; the claim involves an alleged overpayment of real property transfer taxes.",Aye,Board of Supervisors
2138,220191.0,4/5/2022,"Ordinance authorizing final settlement of the lawsuit filed by David Alfaro, et al. against the City and County of San Francisco for $3,626,444.85; the lawsuit was filed on August 20, 2015, in San Francisco Superior Court, Case No. CGC-15-547492; entitled David Alfaro, et al. v. City and County of San Francisco; the lawsuit involves inverse condemnation arising out of flooding damage during major rainstorms in December of 2014; this settlement relates only to the claims for statutory attorney's fees, costs and interest and completely resolves the litigation.",Aye,Board of Supervisors
