name,ID,File #,Action Date,Title,Vote,Meeting Body
Myrna_Melgar,391,230638.0,6/6/2023,"Motion requesting the Office of the Controller to conduct an audit of the City’s expenditures classified as satisfying the baseline requirement for the Children and Youth Fund; and to conduct evaluation of the Our Children, Our Families Council.",Aye,Board of Supervisors
Myrna_Melgar,143,230681.0,7/18/2023,"Resolution approving Amendment No. 3 to a grant agreement between the Office of Economic and Workforce Development and Mid-Market Foundation, for management of the Mid-Market /Tenderloin Community-Based Safety Program; to increase the grant amount by $31,000,000 for a total not to exceed amount of $61,090,570 and to extend the term from October 15, 2023, for a total period of July 1, 2022, through June 30, 2025; effective upon approval of this Resolution; and to authorize the Director of the Office of Economic and Workforce Development to enter into amendments or modifications to the contract",Aye,Board of Supervisors
Myrna_Melgar,144,230410.0,7/18/2023,"Ordinance amending the Planning Code to permit Health Services uses on the ground floor for specified areas of the Polk Street Neighborhood Commercial District (NCD), to clarify that in the Polk Street NCD and within a quarter-mile of its boundaries Tobacco Paraphernalia Establishments where any Tobacco Paraphernalia is sold, delivered, distributed, furnished, or marketed are not permitted, to clarify that in the Haight Street NCD such Tobacco Paraphernalia Establishments require conditional use authorization, and to clarify that Tobacco Paraphernalia Establishments do not include medicinal an",Aye,Board of Supervisors
Myrna_Melgar,145,230569.0,7/18/2023,"Ordinance amending the Administrative Code to extend the sunset date of the San Francisco Sentencing Commission to June 30, 2026.",Aye,Board of Supervisors
Myrna_Melgar,146,230570.0,7/18/2023,"Ordinance waiving the public right-of-way occupancy assessment fee under Public Works Code, Section 786.7, for a major encroachment permit associated with the Seal Rock Inn at 545 Point Lobos Avenue; modifying a condition of Seal Rock Inn’s major encroachment permit; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
Myrna_Melgar,147,230765.0,7/18/2023,Ordinance approving Health Service System plans and contribution rates for calendar year 2024.,Aye,Board of Supervisors
Myrna_Melgar,148,230621.0,7/18/2023,"Resolution approving execution of Master License Agreements between the City and County of San Francisco and Mobilitie, LLC for the installation of wireless telecommunications antennae and equipment on San Francisco Municipal Transportation Agency (SFMTA) and San Francisco Public Utilities Commission (SFPUC) poles, each for a term of 12 years and resulting in revenues that could exceed $1,000,000 effective upon approval of this Resolution; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
Myrna_Melgar,149,230622.0,7/18/2023,"Resolution approving execution of Master License Agreements between the City and County of San Francisco and ExteNet Systems, LLC for the installation of wireless telecommunications antennae and equipment on San Francisco Municipal Transportation Agency (SFMTA) and San Francisco Public Utilities Commission (SFPUC) poles, each for a term of 12 years and resulting in revenues that could exceed $1,000,000 effective upon approval of this Resolution; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
Myrna_Melgar,150,230620.0,7/18/2023,"Resolution approving execution of Master License Agreements between the City and County of San Francisco and GTE Mobilnet of California Limited Partnership,d/b/a Verizon Wireless for the installation of wireless telecommunications antennae and equipment on San Francisco Municipal Transportation Agency (SFMTA) and San Francisco Public Utilities Commission (SFPUC) poles, each for a term of 12 years and resulting in revenues that could exceed $1,000,000 effective upon approval of this Resolution; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
Myrna_Melgar,151,230623.0,7/18/2023,"Resolution approving execution of Master License Agreements between the City and County of San Francisco and Crown Castle Fiber LLC for the installation of wireless telecommunications antennae and equipment on San Francisco Municipal Transportation Agency (SFMTA) and San Francisco Public Utilities Commission (SFPUC) poles, each for a term of 12 years and resulting in revenues that could exceed $1,000,000 effective upon approval of this Resolution; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
Myrna_Melgar,152,230624.0,7/18/2023,"Resolution approving execution of Master License Agreements between the City and County of San Francisco and New Cingular Wireless PCS, LLC (dba AT&T) for the installation of wireless telecommunications antennae and equipment on San Francisco Municipal Transportation Agency (SFMTA) and San Francisco Public Utilities Commission (SFPUC) poles, each for a term of 12 years and resulting in revenues that could exceed $1,000,000 effective upon approval of this Resolution; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
Myrna_Melgar,153,230694.0,7/18/2023,"Resolution authorizing the Department of Technology and the Office of Contract Administration to enter into an Agreement between the City and Zones, LLC for Enterprise Products for an amount not to exceed $55,000,000 for an initial three-year term beginning on September 1, 2023, through August 31, 2026, with the option of six one-year extensions.",Aye,Board of Supervisors
Myrna_Melgar,154,230625.0,7/18/2023,"Resolution approving an emergency declaration of the San Francisco Public Utilities Commission, pursuant to Administrative Code, Section 6.60, to contract resources to repair the road failures on Cherry Lake Road and Hetch Hetchy Road, which were damaged by above normal precipitation and a series of recent winter storms, with a total estimated emergency contract cost not to exceed $20,000,000.",Aye,Board of Supervisors
Myrna_Melgar,155,230737.0,7/18/2023,"Resolution designating Bar Media, Inc. (dba Bay Area Reporter) to be the outreach community periodical of the City and County of San Francisco for the Lesbian, Gay, Bisexual and Transgender community and the outreach neighborhood periodical of the City and County of San Francisco for the Castro, Noe Valley, and Duboce Triangle neighborhoods; Wind Newspaper to be the outreach community periodical of the City and County of San Francisco for the Chinese Community and Wind Newspaper and Sing Tao Daily to be the outreach neighborhood periodical of the City and County of San Francisco for the Chinat",Aye,Board of Supervisors
Myrna_Melgar,156,230738.0,7/18/2023,"Resolution designating Clinton Reilly Communications, dba The San Francisco Examiner, to be the official newspaper of the City and County of San Francisco for all official advertising for Fiscal Year (FY) 2023-2024.",Aye,Board of Supervisors
Myrna_Melgar,213,230650.0,7/11/2023,"Ordinance amending the Administrative Code to extend the Board of Supervisors’ delegation of authority under Charter, Section 9.118, to the Department of Public Health to approve managed care contracts to include contracts ending on December 31, 2028; and to exclude from the requirement of Controller review those managed care contracts that are based on rates set by the California Department Health Care Services or on actual healthcare delivery costs.",Aye,Board of Supervisors
Myrna_Melgar,157,230753.0,7/18/2023,"Resolution retroactively authorizing the City and County of San Francisco (City), acting by and through its Department of Public Health (DPH), to enter into the following two related agreements with the California Department of Health Care Services (State) for reimbursement under the State’s Medi-Cal County Inmate Program (MCIP): 1) Participation Agreement 23-MCIPSANFRANCISCO-38; and 2) Administrative Services Agreement No. 23-30045; in the amount not to exceed $24,443.73 for a term period of July 1, 2023, through and including June 30, 2026, authorizing the City to assume sole financial respo",Aye,Board of Supervisors
Myrna_Melgar,158,230773.0,7/18/2023,"Resolution authorizing the Mayor’s Office of Housing and Community Development to expend SoMa Community Stabilization Fund dollars in the amount of $600,000 to address various impacts of destabilization on residents and businesses in SoMa for a term to commence effective upon approval of this Resolution through June 30, 2024.",Aye,Board of Supervisors
Myrna_Melgar,159,230744.0,7/18/2023,"Motion enacting a 4.75% cost of living adjustment (COLA) to the base Fiscal Year (FY) 2022-2023 contract amount of $2,979,318 for Budget and Legislative Analyst Services, to be effectuated as of July 1, 2023, resulting in a new FY 2023-2024 contract amount of $3,121,318 an increase of $142,000; and directing the Clerk of the Board to take all necessary administrative action to amend the contract accordingly.",Aye,Board of Supervisors
Myrna_Melgar,160,230155.0,7/18/2023,"Ordinance amending the Business and Tax Regulations Code to extend through December 31, 2024, the Gross Receipts Tax rates in effect on January 1, 2022, for the business activities of retail trade, certain services, manufacturing, food services, accommodations, and arts, entertainment and recreation, and postpone to January 1, 2025, the imposition of the Gross Receipts Tax rates otherwise set to go into effect beginning January 1, 2023, for those business activities; and to provide for businesses that open a physical location in certain zip codes in the City on or after January 1, 2023, throug",Aye,Board of Supervisors
Myrna_Melgar,161,230657.0,7/18/2023,"Ordinance reallocating approximately $16,360,000 in unappropriated earned interest revenues from the Our City, Our Home Fund to allow the City to use such revenues from the Homelessness Gross Receipts Tax for certain types of services to prevent homelessness; temporarily suspending the limit on funding for short-term rental subsidies; and finding that these changes are necessary to achieve the purposes of the Our City, Our Home Fund pursuant to Business and Tax Regulations Code, Section 2811.",Aye,Board of Supervisors
Myrna_Melgar,162,221164.0,7/18/2023,"Ordinance amending the Planning Code to revise the Van Ness & Market Residential Special Use District to update the Option for Dedication of Land for development projects to fulfill their inclusionary housing obligations; to revise the Zoning Map to increase the maximum height for Assessor’s Parcel Block No. 0836, Lot Nos. 008, 009, and 013, at 98 Franklin Street, from 85-X // 120/365-R-2 to 85-X // 120/400-R-2; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan, and the eight priority polic",Aye,Board of Supervisors
Myrna_Melgar,163,230502.0,7/18/2023,"Ordinance amending the Recreation and Open Space Element, Central Waterfront Area Plan, and Northeastern Waterfront Area Plan of the General Plan to maintain consistency with the Port of San Francisco’s Waterfront Plan update; and making environmental findings, including adopting a statement of overriding considerations, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 340.",Aye,Board of Supervisors
Myrna_Melgar,164,230501.0,7/18/2023,"Ordinance amending the Zoning Map of the Planning Code to rezone certain waterfront parcels from P (Public) to M-1 (Light Industrial), and to add Waterfront Special Use District No. 4 covering areas east of the Mission Bay and Southern Waterfront areas; and making environmental findings, including adopting a statement of overriding considerations, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Board of Supervisors
Myrna_Melgar,165,230503.0,7/18/2023,"Ordinance amending the Planning Code to revise certain Waterfront Special Use District controls and to add Waterfront Special Use District No. 4 covering areas east of the Mission Bay and Southern Waterfront areas; and making environmental findings, including adopting a statement of overriding considerations, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Board of Supervisors
Myrna_Melgar,166,230755.0,7/18/2023,"Motion approving the Mayor's nomination for the appointment of Lydia So to the Municipal Transportation Agency Board of Directors, term ending March 1, 2025.",Aye,Board of Supervisors
Myrna_Melgar,167,230786.0,7/18/2023,"Motion approving the Mayor’s nomination for the reappointment of Kate Favetti to the Civil Service Commission, term ending June 30, 2029.",Aye,Board of Supervisors
Myrna_Melgar,168,230787.0,7/18/2023,"Motion approving the Mayor’s nomination for the reappointment of Jacqueline Minor to the Civil Service Commission, term ending June 30, 2029.",Aye,Board of Supervisors
Myrna_Melgar,169,221163.0,7/18/2023,"Ordinance approving a Development Agreement between the City and County of San Francisco and 98 Franklin Street, LLC, for certain real property at 98 Franklin Street (Assessor’s Parcel Block No. 0836, Lot Nos. 008, 009, and 013), consisting of three parcels located in the Van Ness & Market Residential Special Use District on the east side of Franklin Street, between Oak and Market Streets; waiving certain provisions of Administrative Code, Chapter 56; adopting findings under the California Environmental Quality Act; and making findings of conformity with the General Plan, and the eight priorit",Aye,Board of Supervisors
Myrna_Melgar,170,230761.0,7/18/2023,"Ordinance authorizing the Department of Homelessness and Supportive Housing (HSH) to amend the booking agreement with the Sayana Corporation, operator of the Adante Hotel, to increase the not to exceed amount by $3,642,573 for a total amount not to exceed $18,499,439 and to extend the term of the agreement from August 31, 2023, for a new term of May 14, 2020, through August 31, 2024; waiving for said agreement certain requirements of the Administrative and Environment Codes; and authorizing HSH to enter into amendments that do not increase the obligations or liabilities to the City and are nec",Aye,Board of Supervisors
Myrna_Melgar,230,230669.0,7/11/2023,Ordinance amending Ordinance No. 166-22 (Salary Ordinance Fiscal Years 2022-2023 and 2023-2024) to reflect the addition of four positions (3.16 FTEs) at the Port Commission; and the substitution of 31 positions (31.0 FTEs) and the addition of 128 positions (101.12 FTEs) at the Airport Commission in Fiscal Year (FY) 2023-2024.,Aye,Board of Supervisors
Myrna_Melgar,171,230762.0,7/18/2023,"Ordinance authorizing the Department of Homelessness and Supportive Housing (HSH) to amend the booking agreement with the Lombard Hotel Group, operator of the Monarch Hotel to increase the not to exceed amount by $4,122,300 for a total amount not to exceed $19,127,760 and to extend the term of the agreement from August 31, 2023, for a new term of August 4, 2020, through August 31, 2024; waiving for said agreement certain requirements of the Administrative and Environment Codes; and authorizing HSH to enter into amendments that do not increase the obligations or liabilities to the City and are",Aye,Board of Supervisors
Myrna_Melgar,172,230763.0,7/18/2023,"Ordinance authorizing the Department of Homelessness and Supportive Housing (HSH) to amend the booking agreement with Shin International, Inc., operator of the Cova Hotel to increase the not to exceed amount by $2,918,942 for a total amount not to exceed $14,304,253 and to extend the term of the agreement from August 31, 2023, for a new term of May 26, 2020, through August 31, 2024; waiving for said agreement certain requirements of the Administrative and Environment Codes; and authorizing HSH to enter into amendments that do not increase the obligations or liabilities to the City and are nece",Aye,Board of Supervisors
Myrna_Melgar,173,230740.0,7/18/2023,"Resolution 1) approving and authorizing the Director of Property, on behalf of the Department of Homelessness and Supportive Housing (“HSH”), to acquire certain property located at 1174-1178 Folsom Street and 663 Clementina Street (“Property”) for $27,150,000 plus an estimated $75,000 for typical closing costs, for a total anticipated amount of $27,225,000; 2) approving and authorizing an Agreement of Purchase and Sale for Real Estate for the acquisition of the Property from Greenseed Folsom Land LLC (“Purchase Agreement”), which includes a liquidated damages clause of up to $2,700,000 in case",Aye,Board of Supervisors
Myrna_Melgar,174,230741.0,7/18/2023,"Resolution approving and authorizing the Department of Homelessness and Supportive Housing to apply to the California Department of Housing and Community Development for a Homekey Grant for the property located at 42 Otis Street in an amount not to exceed $9,409,600 on behalf of the City and County of San Francisco.",Aye,Board of Supervisors
Myrna_Melgar,175,230771.0,7/18/2023,"Resolution retroactively approving an agreement between the Department of Homelessness and Supportive Housing (“HSH”) and the San Francisco Housing Authority for a term of 20 years from June 15, 2023, through June 14, 2043, with anticipated estimated revenue to the City of $50,000,000 or more for 50 United States Department of Housing and Urban Development Section 8 project-based vouchers at 333-12th Street for families exiting homelessness; and authorizing HSH to enter into additions, amendments or other modifications to the agreement that do not materially increase the obligations or liabili",Aye,Board of Supervisors
Myrna_Melgar,176,230772.0,7/18/2023,"Resolution approving the third amendment to the grant agreement between the Providence Foundation and the Department of Homelessness and Supportive Housing (“HSH”) for services and operations at the Oasis Family Shelter; extending the grant term by 107 months from July 31, 2023, for a total term of September 1, 2020, through June 30, 2032; increasing the agreement amount by $48,424,548 for a total amount not to exceed $58,345,438; and authorizing HSH to enter into any additions, amendments, or other modifications to the agreement that do not materially increase the obligations or liabilities,",Aye,Board of Supervisors
Myrna_Melgar,177,230374.0,7/18/2023,"Ordinance amending the Building Code to outline the site permit application process, and define and limit the scope of Building Official review of site permits; requiring simultaneous interdepartmental review of electronically submitted applications for site permits; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
Myrna_Melgar,178,230690.0,7/18/2023,"Ordinance amending the Planning Code to designate Parkside Branch Library, situated within McCoppin Square Park, 1200 Taraval Street, a portion of Assessor’s Parcel Block No. 2351, Lot No. 001, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors
Myrna_Melgar,179,230732.0,7/18/2023,"Ordinance amending the Planning Code to 1) facilitate residential uses Downtown by authorizing the conversion of non-residential uses to residential use in C (Commercial) zoning districts, and exempting such projects from requirements for rear yard, open space, streetscape improvements, dwelling unit exposure, off-street freight loading, curb cuts for vehicular access, bike parking, transportation demand management, dwelling unit mix, and Intermediate Length Occupancy controls, permitting live work units in such project, streamlining administrative approvals for projects in the C-3 zoning dist",Aye,Board of Supervisors
Myrna_Melgar,180,230745.0,7/18/2023,"Ordinance amending the Building and Planning Codes to create a temporary amnesty program for unpermitted awnings that streamlines the application process to legalize awnings, waives applicable fees, and confers legal nonconforming status for awnings and signs that do not comply with the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan and the eight priority policies of Planning Code Section 101.1; and making findings of public necessity, convenience, and welfare pursuant to Plan",Aye,Board of Supervisors
Myrna_Melgar,181,230770.0,7/18/2023,"Ordinance amending the Administrative Code to provide that tenant-occupied units in buildings that will be receiving either low-income housing tax credits or tax-exempt multifamily revenue bonds shall remain subject to the Rent Ordinance, as long as any of the existing tenants continue to reside in the unit, or unless all the tenants in the unit agree otherwise in writing; and for any such units that may have previously become exempt from the Rent Ordinance since 2018, restoring rents to the levels allowed had the Rent Ordinance continuously applied.",Aye,Board of Supervisors
Myrna_Melgar,182,221161.0,7/18/2023,"Ordinance amending the Campaign and Governmental Conduct Code to modify disclaimer requirements for campaign advertisements, to conform to a court order.",Aye,Board of Supervisors
Myrna_Melgar,183,230689.0,7/18/2023,Ordinance approving Surveillance Technology Policy for Human Services Agency use of social media management software.,Aye,Board of Supervisors
Myrna_Melgar,184,230827.0,7/18/2023,"Motion approving the Mayor’s nomination for the appointment of Earl Shaddix to the Building Inspection Commission, term ending July 1, 2025.",Aye,Board of Supervisors
Myrna_Melgar,1602,220629.0,7/12/2022,"Motion appointing Joaquin Remora, term ending July 1, 2023, and Cris Plunkett, Diana Almanza (residency requirement waived), and Traci Watson, terms ending July 1, 2024, to the Shelter Monitoring Committee.",Aye,Board of Supervisors
Myrna_Melgar,185,230819.0,7/18/2023,"Resolution supporting Governor Gavin Newsom’s 2024 ballot initiative proposal to modernize California’s behavioral healthcare system, which includes California State Senate Bill No. 326, an update of the Mental Health Services Act authored by Senator Susan Talamantes Eggman, and California State Assembly Bill No. 531, a bill authored by Jacqui Irwin that would place before the voters a $4.68 billion General Obligation Bond intended to build at least 10,000 new behavioral health beds across California community treatment campuses and facilities.",Aye,Board of Supervisors
Myrna_Melgar,186,230820.0,7/18/2023,"Resolution extending by 60 days the prescribed time within which the Planning Commission may render its decision on an Ordinance (File No. 230735) amending the Planning Code to change the manner in which residential density is regulated in Neighborhood Commercial Districts by replacing residential numerical density limits with already-existing regulations on the built envelope of buildings, such as height, bulk, and setbacks; affirming the Planning Department’s California Environmental Quality Act determination; and making Planning Code, Section 302, findings, and making findings of consistenc",Aye,Board of Supervisors
Myrna_Melgar,187,230821.0,7/18/2023,"Resolution declaring July 16 through July 22, 2023, as Probation Services Week in the City and County of San Francisco to recognize the immense contributions of Adult and Juvenile Probation Departments in providing alternatives to incarceration.",Aye,Board of Supervisors
Myrna_Melgar,188,230822.0,7/18/2023,"Motion adopting findings in support of the Board of Supervisors’ disapproval of the decision of the Planning Commission by its Motion No. 21278, approving a Conditional Use Authorization, identified as Planning Case No. 2022-011241CUA, for a proposed project at 301 Toland Street.",Aye,Board of Supervisors
Myrna_Melgar,189,230823.0,7/18/2023,"Motion adopting findings in support of the Board of Supervisors’ disapproval of the decision of the Planning Commission by its Motion No. 21301, approving a Conditional Use Authorization, identified as Planning Case No. 2022-003331CUA, for a proposed project at 1160 Mission Street; and approving a Conditional Use Authorization for the same Planning Case and property with different conditions; adopting findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and affirming the Planning Department’s determination under the California Environm",Aye,Board of Supervisors
Myrna_Melgar,190,230828.0,7/18/2023,"Motion approving the Mayor’s nomination for the appointment of Dena Aslanian-Williams to the Homelessness Oversight Commission, term ending May 1, 2025.",Aye,Board of Supervisors
Myrna_Melgar,191,230374.0,7/17/2023,"Ordinance amending the Building Code to outline the site permit application process, and define and limit the scope of Building Official review of site permits; requiring simultaneous interdepartmental review of electronically submitted applications for site permits; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Land Use and Transportation Committee
Myrna_Melgar,192,230831.0,7/17/2023,"Ordinance amending the Administrative Code to provide that tenant-occupied units in buildings that will be receiving either low-income housing tax credits or tax-exempt multifamily revenue bonds shall remain subject to the Rent Ordinance, as long as any of the existing tenants continue to reside in the unit, or unless all the tenants in the unit agree otherwise in writing; and for any such units that may have previously become exempt from the Rent Ordinance since 2018, restoring rents to the levels allowed had the Rent Ordinance continuously applied.",Aye,Land Use and Transportation Committee
Myrna_Melgar,193,230690.0,7/17/2023,"Ordinance amending the Planning Code to designate Parkside Branch Library, situated within McCoppin Square Park, 1200 Taraval Street, a portion of Assessor’s Parcel Block No. 2351, Lot No. 001, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Land Use and Transportation Committee
Myrna_Melgar,194,230745.0,7/17/2023,"Ordinance amending the Building and Planning Codes to create a temporary amnesty program for unpermitted awnings that streamlines the application process to legalize awnings, waives applicable fees, and confers legal nonconforming status for awnings and signs that do not comply with the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan and the eight priority policies of Planning Code Section 101.1; and making findings of public necessity, convenience, and welfare pursuant to Plan",Aye,Land Use and Transportation Committee
Myrna_Melgar,195,230732.0,7/17/2023,"Ordinance amending the Planning Code to 1) facilitate residential uses Downtown by authorizing the conversion of non-residential uses to residential use in C (Commercial) zoning districts, and exempting such projects from requirements for rear yard, open space, streetscape improvements, dwelling unit exposure, off-street freight loading, curb cuts for vehicular access, bike parking, transportation demand management, dwelling unit mix, and Intermediate Length Occupancy controls, permitting live work units in such project, streamlining administrative approvals for projects in the C-3 zoning dist",Aye,Land Use and Transportation Committee
Myrna_Melgar,196,230732.0,7/17/2023,"Ordinance amending the Planning Code to 1) facilitate residential uses Downtown by authorizing the conversion of non-residential uses to residential use in C (Commercial) zoning districts, and exempting such projects from requirements for rear yard, open space, streetscape improvements, dwelling unit exposure, off-street freight loading, curb cuts for vehicular access, bike parking, transportation demand management, dwelling unit mix, and Intermediate Length Occupancy controls, permitting live work units in such project, streamlining administrative approvals for projects in the C-3 zoning dist",Aye,Land Use and Transportation Committee
Myrna_Melgar,197,230026.0,7/17/2023,"Ordinance amending 1) the Planning Code to create the Family Housing Opportunity Special Use District; 2) the Planning Code to authorize up to four units on individual lots in the RH (Residential, House) District, excluding lots located in the Telegraph Hill - North Beach Residential Special Use District and the North Beach Special Use District, the greater of up to twelve units or one unit per 1,000 square feet of lot area on three merged lots and the greater of up to eight units or one unit per 1,000 square feet of lot area on two merged lots in RH-1 (Residential, House: One Family) district",Aye,Land Use and Transportation Committee
Myrna_Melgar,249,230628.0,7/11/2023,"Resolution confirming report of delinquent real property transfer tax under Business and Tax Regulations Code, Section 1115.1(c), for Assessor's Parcel Block No. 0340, Lot No. 004 (2-16 Turk Street), and directing transmission of said report to the Controller and Tax Collector for collection and deposit into the General Fund.",Aye,Board of Supervisors
Myrna_Melgar,198,230026.0,7/17/2023,"Ordinance amending 1) the Planning Code to create the Family Housing Opportunity Special Use District; 2) the Planning Code to authorize up to four units on individual lots in the RH (Residential, House) District, excluding lots located in the Telegraph Hill - North Beach Residential Special Use District and the North Beach Special Use District, the greater of up to twelve units or one unit per 1,000 square feet of lot area on three merged lots and the greater of up to eight units or one unit per 1,000 square feet of lot area on two merged lots in RH-1 (Residential, House: One Family) district",Aye,Land Use and Transportation Committee
Myrna_Melgar,199,230770.0,7/17/2023,"Ordinance amending the Administrative Code to provide that tenant-occupied units in buildings that will be receiving either low-income housing tax credits or tax-exempt multifamily revenue bonds shall remain subject to the Rent Ordinance, as long as any of the existing tenants continue to reside in the unit, or unless all the tenants in the unit agree otherwise in writing; and for any such units that may have previously become exempt from the Rent Ordinance since 2018, restoring rents to the levels allowed had the Rent Ordinance continuously applied.",Aye,Land Use and Transportation Committee
Myrna_Melgar,200,230770.0,7/17/2023,"Ordinance amending the Administrative Code to provide that tenant-occupied units in buildings that will be receiving either low-income housing tax credits or tax-exempt multifamily revenue bonds shall remain subject to the Rent Ordinance, as long as any of the existing tenants continue to reside in the unit, or unless all the tenants in the unit agree otherwise in writing; and for any such units that may have previously become exempt from the Rent Ordinance since 2018, restoring rents to the levels allowed had the Rent Ordinance continuously applied.",Aye,Land Use and Transportation Committee
Myrna_Melgar,201,230165.0,7/11/2023,"Ordinance amending the Administrative Code to limit the application of nonprofit reporting requirements to organizations receiving more than $100,000 annually, require submission of tax and governance documents to confirm nonprofit status, centralize reporting by restoring the City Administrator as the sole collector of information, and require the City Administrator to make reported information publicly available.",Aye,Board of Supervisors
Myrna_Melgar,202,230447.0,7/11/2023,"Ordinance amending the Building and Planning Codes to create a temporary amnesty program for unpermitted awnings that streamlines the application process to legalize awnings, waives applicable fees, and confers legal nonconforming status for awnings and signs that do not comply with the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan and the eight priority policies of Planning Code Section 101.1; and making findings of public necessity, convenience, and welfare pursuant to Plan",Aye,Board of Supervisors
Myrna_Melgar,203,230482.0,7/11/2023,"Ordinance amending the Park Code to 1) reduce the number of seats on the Parks, Recreation, and Open Space Advisory Committee (PROSAC), 2) provide for alternate members, 3) allow members to serve for more than four consecutive terms, 4) provide for the appointment of members having experience with environmental justice, racial equity, and disability issues; and 5) provide that meetings shall occur at City Hall.",Aye,Board of Supervisors
Myrna_Melgar,204,230809.0,7/11/2023,"Ordinance amending the Park Code to 1) reduce the number of seats on the Parks, Recreation, and Open Space Advisory Committee (PROSAC), 2) provide for alternate members, 3) allow members to serve for more than four consecutive terms, 4) provide for the appointment of members having experience with racial equity and disability issues; and 5) provide that meetings shall occur at City Hall.",Aye,Board of Supervisors
Myrna_Melgar,205,230312.0,7/11/2023,"Ordinance amending the Public Works Code to eliminate permit fees for a Curbside Shared Spaces permit approved before June 30, 2024; amending the Administrative Code to increase the gross receipts threshold from $2,000,000 to $2,500,000 for reductions to annual Curbside Shared Spaces permit and license fees; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye,Board of Supervisors
Myrna_Melgar,206,230709.0,7/11/2023,"Resolution approving the list of projects to be funded by Fiscal Year 2023-2024 Road Maintenance and Rehabilitation Account funds as established by California Senate Bill 1, the Road Repair and Accountability Act of 2017.",Aye,Board of Supervisors
Myrna_Melgar,207,230644.0,7/11/2023,"Budget and Appropriation Ordinance appropriating all estimated receipts and all estimated expenditures for Departments of the City and County of San Francisco as of June 1, 2023, for the Fiscal Years (FYs) ending June 30, 2024, and June 30, 2025.",Aye,Board of Supervisors
Myrna_Melgar,208,230645.0,7/11/2023,"Annual Salary Ordinance enumerating positions in the Annual Budget and Appropriation Ordinance for the Fiscal Years (FYs) ending June 30, 2024, and June 30, 2025, continuing, creating, or establishing these positions; enumerating and including therein all positions created by Charter or State law for which compensations are paid from City and County funds and appropriated in the Annual Appropriation Ordinance; authorizing appointments or continuation of appointments thereto; specifying and fixing the compensations and work schedules thereof; and authorizing appointments to temporary positions",Aye,Board of Supervisors
Myrna_Melgar,209,230646.0,7/11/2023,"Ordinance amending the Administrative Code to increase the minimum hourly compensation rate for employees of nonprofit City contractors incrementally to $23.00 per hour by January 1, 2026, with annual increases every July thereafter based on increases in the Consumer Price Index; to increase the minimum hourly compensation rate for employees of public entity City contractors incrementally to $25.50 per hour by January 1, 2027, with annual increases every July thereafter based on increases in the regional Consumer Price Index for certain workers; and to modify the exemption to minimum compensat",Aye,Board of Supervisors
Myrna_Melgar,210,230647.0,7/11/2023,"Ordinance amending the Administrative and Environment Codes to reduce administrative costs by requiring the Risk Manager to review and update insurance requirements only as necessary to protect the interests of the City, instead of annually; and eliminating the requirement that the Office of Contracts Administration regularly report on the implementation of City laws relating to select employment practices and the use of tropical hardwood by City contractors; and by requiring the City Administrator to send a list of available reports to the Board of Supervisors annually.",Aye,Board of Supervisors
Myrna_Melgar,211,230648.0,7/11/2023,Ordinance amending the Administrative Code to eliminate the City’s annual joint fundraising drive.,Aye,Board of Supervisors
Myrna_Melgar,212,230649.0,7/11/2023,"Ordinance amending the Administrative Code to conform to current nomenclature the definition of the City’s Technology Marketplace for procurement of technology commodities and services, and adjust associated fees paid by City departments.",Aye,Board of Supervisors
