ID,Action Date,Title,Vote,Meeting Body,File #
214,2024-07-30 00:00:00,"Resolution approving and authorizing the Director of Property to enter into a real property lease with Twin Peaks Petroleum, Inc., a California corporation, doing business as Twin Peaks Auto Care, successor-in-interest to Michael Gharib, for approximately 14,499 square feet located at 598 Portola Drive, for an initial term of twenty years with one five-year option to extend, at an initial base rent of $156,600 with annual adjustments of three percent thereafter; effective upon approval of this Resolution by the Board of Supervisors and Mayor, and full execution of the Lease; to require the Ten",No,Board of Supervisors,240731.0
215,2024-07-30 00:00:00,"Resolution approving Amendment No. 3 to the agreement between Positive Resource Center and the Department of Public Health (DPH), for emergency financial services; to increase the agreement by $5,365,891 for an amount not to exceed $15,359,513; to extend the term by two years, from February 28, 2026, for a total agreement term of March 1, 2018, through February 29, 2028; and to authorize DPH to enter into amendments or modifications to the contract prior to its final execution by all parties that do not materially increase the obligations or liabilities to the City and are necessary to effectu",Aye,Board of Supervisors,240738.0
216,2024-07-30 00:00:00,"Resolution approving the form and authorizing the execution and delivery of an amendment to the Indenture of Trust securing the City’s $40,776,000 maximum principal amount of Multifamily Housing Revenue Bonds (SFHA Scattered Sites), Series 2022A-1 and its $7,057,736 maximum principal amount of Multifamily Housing Revenue Bonds (SFHA Scattered Sites), Series 2022A-2 (Taxable), which provide financing for the acquisition and rehabilitation of a 69-unit, affordable multifamily rental housing project, consisting of five sites located at 4101 Noriega Street, 363 Noe Street, 200 Randolph Street/409",Aye,Board of Supervisors,240741.0
217,2024-07-30 00:00:00,"Resolution retroactively authorizing the Office of the City Administrator to accept and expend Hazard Mitigation Grant Program funds in the amount of $189,558 from the Federal Emergency Management Agency through the California Office of Emergency Services to develop a guidance document that will address financing strategies for earthquake risk reduction through the Concrete Building Safety Program for the project period of July 14, 2022, through November 14, 2024.",Aye,Board of Supervisors,240742.0
218,2024-07-30 00:00:00,"Resolution approving the assignment of the Market Street Flower Market permit from Byron Yoanidis, dba Trolley-Car Flowers, to Andrew Poulos, dba Trolley-Bus Flowers.",Aye,Board of Supervisors,240746.0
219,2024-07-30 00:00:00,"Resolution approving and authorizing the Director of the Mayor’s Office of Housing and Community Development (“MOHCD”) to execute loan documents for the permanent financing of 2901-16th Street pursuant to the Small Sites Program, for a total loan amount not to exceed $30,000,000; confirming the Planning Department’s determination under the California Environmental Quality Act; finding that the loan is consistent with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and authorizing the Director of MOHCD or their designee to make certain modifications to the loa",Aye,Board of Supervisors,240755.0
220,2024-07-30 00:00:00,"Motion ordering submitted to the voters at an election to be held on November 5, 2024, an Ordinance amending the Administrative Code to establish a First Responder Student Loan Forgiveness Fund for the purpose of paying outstanding student loans, and job-related educational and training expenses incurred while employed by the City, for employees who are sworn members of the Police Department, Fire Department, or Sheriff’s Department; paramedics; registered nurses; or 911 dispatchers, supervisors, or coordinators.",Aye,Board of Supervisors,240692.0
221,2024-07-30 00:00:00,"Motion appointing Billey Hoang Le, Anthony Partee, Joanna Pulido, Lorenzo Juan Castaneda, and David Mauroff, terms ending June 1, 2026, to the Reentry Council.",Aye,Board of Supervisors,240669.0
222,2024-07-30 00:00:00,"Motion approving the Mayoral nomination for the appointment of Amy Campbell to the Planning Commission, for a four-year term ending July 1, 2028.",Aye,Board of Supervisors,240712.0
223,2024-07-30 00:00:00,"Motion approving the Mayoral nomination for the appointment of Sean McGarry to the Planning Commission, for a four-year term ending July 1, 2028.",Aye,Board of Supervisors,240713.0
224,2024-07-30 00:00:00,"Motion approving President Aaron Peskin’s nomination for the reappointment of Kavin Williams to the Building Inspection Commission, for a two-year term ending July 1, 2026.",Aye,Board of Supervisors,240735.0
225,2024-07-30 00:00:00,"Ordinance amending the Planning Code to designate the Rainbow Flag Installation at Harvey Milk Plaza, by Gilbert Baker, located at the southwest corner of the intersection of Market Street and Castro Street, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sectio",Aye,Board of Supervisors,240725.0
226,2024-07-30 00:00:00,Ordinance amending the Administrative Code to prohibit the sale or use of algorithmic devices to set rents or manage occupancy levels for residential dwelling units located in San Francisco.,Aye,Board of Supervisors,240766.0
227,2024-07-30 00:00:00,Resolution recognizing July 2024 as Disability Pride Month in the City and County of San Francisco.,Aye,Board of Supervisors,240791.0
228,2024-07-30 00:00:00,"Resolution proclaiming the week of August 4 through August 10, 2024, as National Health Center Week in the City and County of San Francisco; and recognizing the work of the San Francisco Community Clinic Consortium and its member community health centers.",Aye,Board of Supervisors,240792.0
229,2024-07-30 00:00:00,Resolution of intent to waive the Major Encroachment Permit fees and the General Plan Referral fee associated with the Vicha Ratanapakdee Mosaic Stairway Project.,Aye,Board of Supervisors,240794.0
230,2024-07-30 00:00:00,Resolution declaring August 2024 as Transgender History Month in the City and County of San Francisco.,Aye,Board of Supervisors,240790.0
231,2024-07-30 00:00:00,"Resolution recognizing September 17, 2024, as Korean Chuseok Day and honoring the Korean Center, Inc. for hosting the 6th Annual Bay Area Korean Chuseok Festival in San Francisco on September 14, 2024, and for its contributions to the Korean American community in the City and County of San Francisco.",Aye,Board of Supervisors,240793.0
232,2024-07-30 00:00:00,"Motion appointing Raquel Redondiez to the Yerba Buena Gardens Conservancy Board of Directors, for a three-year term beginning on the date of Board approval, or for the tenure of the nominating Supervisor, whichever is shorter in duration.",Aye,Board of Supervisors,240774.0
233,2024-07-30 00:00:00,"Motion authorizing preparation of written Proponent and Opponent ballot arguments and rebuttal ballot arguments for submittal to the voters for the November 5, 2024, General Election.",Aye,Board of Supervisors,240795.0
234,2024-07-30 00:00:00,"Motion authorizing preparation of written Proponent and Opponent ballot arguments and rebuttal ballot arguments for submittal to the voters for the November 5, 2024, General Election.",Aye,Board of Supervisors,240795.0
235,2024-07-30 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Dora Barnes against the City and County of San Francisco for $27,500; the lawsuit was filed on February 2, 2021, in San Francisco Superior Court, Case No. CGC-21-589587; entitled Dora Barnes v. City and County of San Francisco, et al.; the lawsuit involves an employment dispute.",Aye,Board of Supervisors,240670.0
236,2024-07-30 00:00:00,"Ordinance amending the Building Code to extend the deadlines for existing buildings with a place of public accommodation to comply with the requirement to have all primary entries and paths of travel into the building accessible to persons with disabilities or to receive a City determination of equivalent facilitation, technical infeasibility, or unreasonable hardship; to extend the period for granting extensions from those deadlines; and to extend the time for the Department of Building Inspection’s Report to the Board of Supervisors regarding the disability access improvement program.",Aye,Board of Supervisors,240297.0
237,2024-07-30 00:00:00,Ordinance amending the Building Code to exempt storefronts that are vacant due to public infrastructure construction from vacant storefront registration requirements; and affirming the Planning Department’s determination under the California Environmental Quality Act.,Aye,Board of Supervisors,240499.0
238,2024-07-30 00:00:00,"Resolution authorizing settlement of unlitigated claims on behalf of the City and County of San Francisco and the People of the State of California against The Kroger Co. for abatement funds in the range of $1,300,000 to $3,400,000 to be paid over 11 years; the claims relate to The Kroger Co.’s allegedly improper and unlawful dispensing of prescription opioids at its pharmacies, which contributed to the epidemic of opioid abuse and misuse and caused a public nuisance.",Aye,Board of Supervisors,240628.0
239,2024-07-30 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Dora Barnes against the City and County of San Francisco for $27,500; the lawsuit was filed on February 2, 2021, in San Francisco Superior Court, Case No. CGC-21-589587; entitled Dora Barnes v. City and County of San Francisco, et al.; the lawsuit involves an employment dispute.",Aye,Board of Supervisors,240670.0
240,2024-07-30 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Sarah Perata against the City and County of San Francisco for $575,000; the lawsuit was filed on April 19, 2021, in the U.S. District Court, Northern District of California, Case No. 4:21-cv-02819; entitled Sarah Perata v. City and County of San Francisco; the lawsuit involves an employment dispute.",Aye,Board of Supervisors,240714.0
241,2024-07-30 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Robert Lasky against City and County of San Francisco for a payment to the City of $100,000; the lawsuit was filed on August 13, 2021, in San Francisco County Superior Court Case No. CGC-21-594463; entitled Robert Lasky v. City and County of San Francisco, et al.; the lawsuit involves personal injuries sustained on a utility vault owned by Defendant/Cross-Defendant Pacific Bell Telephone Company and embedded in a City sidewalk; other material terms of the settlement are a payment to Plaintiff by Defendant/Cross-Defendant Pacific Bell Tel",Aye,Board of Supervisors,240715.0
242,2024-07-30 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by RES System 3, LLC against the City and County of San Francisco for $2,600,000; the lawsuit was filed on September 26, 2022, in San Francisco Superior Court, case number CGC-22-601949, and later transferred to Alameda County Superior Court, case number 23-CV-037877; entitled RES System 3, LLC v. City and County of San Francisco Public Utilities Commission; the lawsuit involves alleged breach of contract and related cost impacts arising from the design and construction of the Warnerville electrical substation in Oakdale, California; other",Aye,Board of Supervisors,240716.0
243,2024-07-30 00:00:00,"Ordinance adopting and implementing the First Amendment to the 2024-2027 Memorandum of Understanding between the City and County of San Francisco and Service Employees International Union, Local 1021, Staff and Per Diem Nurses to address staffing and hiring of 2320 Registered Nurses and 2830 Public Health Nurses.",Aye,Board of Supervisors,240722.0
244,2024-07-30 00:00:00,"Ordinance authorizing settlement of the lawsuit filed by Sarah Perata against the City and County of San Francisco for $575,000; the lawsuit was filed on April 19, 2021, in the U.S. District Court, Northern District of California, Case No. 4:21-cv-02819; entitled Sarah Perata v. City and County of San Francisco; the lawsuit involves an employment dispute.",Aye,Board of Supervisors,240714.0
245,2024-07-30 00:00:00,"Ordinance adopting and implementing the First Amendment to the 2024-2027 Memorandum of Understanding between the City and County of San Francisco and Service Employees International Union, Local 1021, Staff and Per Diem Nurses to address staffing and hiring of 2320 Registered Nurses and 2830 Public Health Nurses.",Aye,Board of Supervisors,240722.0
246,2024-07-29 00:00:00,"Resolution updating the area designated as an Infill Opportunity Zone for Congestion Management Planning in the City and County of San Francisco under California Government Code, Section 65088 et seq.",Aye,Land Use and Transportation Committee,240758.0
247,2024-07-29 00:00:00,"Ordinance amending the Planning Code to designate the Rainbow Flag Installation at Harvey Milk Plaza, by Gilbert Baker, located at the southwest corner of the intersection of Market Street and Castro Street, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sectio",Aye,Land Use and Transportation Committee,240725.0
248,2024-07-29 00:00:00,"Ordinance amending the Planning Code to designate the Rainbow Flag Installation at Harvey Milk Plaza, by Gilbert Baker, located at the southwest corner of the intersection of Market Street and Castro Street, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sectio",Aye,Land Use and Transportation Committee,240725.0
249,2024-07-29 00:00:00,Ordinance amending the Administrative Code to prohibit the sale or use of algorithmic devices to set rents or manage occupancy levels for residential dwelling units located in San Francisco.,Aye,Land Use and Transportation Committee,240766.0
250,2024-07-29 00:00:00,Ordinance amending the Administrative Code to prohibit the sale or use of algorithmic devices to set rents or manage occupancy levels for residential dwelling units located in San Francisco.,Aye,Land Use and Transportation Committee,240766.0
251,2024-07-29 00:00:00,"Ordinance amending the Administrative Code to prohibit the sale or use of algorithmic devices to set rents or manage occupancy levels for residential dwelling units located in San Francisco, and to authorize enforcement by tenants’ rights organizations.",Aye,Land Use and Transportation Committee,240796.0
252,2024-07-29 00:00:00,"Ordinance amending the Administrative Code to prohibit the sale or use of algorithmic devices to set rents or manage occupancy levels for residential dwelling units located in San Francisco, and to authorize enforcement by tenants’ rights organizations.",Aye,Land Use and Transportation Committee,240796.0
253,2024-07-23 00:00:00,Ordinance amending the Health and Business and Tax Regulations Codes to create a new annual retail food permit for food operators participating in special events and set the fees for the new permit.,Aye,Board of Supervisors,240406.0
254,2024-07-23 00:00:00,"Ordinance amending the Health Code to require each retail pharmacy in San Francisco that stocks controlled substance prescription drugs to stock sufficient buprenorphine to provide for at least two new prescriptions, provide for an affirmative defense for retail pharmacies that ordered replacement prescriptions, and establish penalties for violating the requirement to stock sufficient buprenorphine.",Aye,Board of Supervisors,240502.0
255,2024-07-23 00:00:00,"Ordinance extending for an additional two years from July 1, 2024, through July 1, 2026, the delegation of authority under Charter, Section 9.118, to the General Manager of the San Francisco Public Utilities Commission (“SFPUC”), previously authorized by Ordinance No. 26-19 and extended and modified by Ordinance No. 101-20 and Ordinance No. 159-22, to enter into grant agreements under the SFPUC’s Green Infrastructure Grant Program with terms of up to 20 years after the Project Completion Date, as defined by the Grant Agreements.",Aye,Board of Supervisors,240555.0
256,2024-07-23 00:00:00,"Ordinance authorizing the Department of Homelessness and Supportive Housing (""""HSH"""") to amend the booking agreement with the Sayana Corporation, operator of the Adante Hotel, to increase the not to exceed amount by $2,371,068 for a total amount not to exceed $20,870,507; to extend the term of the agreement by seven months from August 31, 2024, for a new term of May 14, 2020, through March 31, 2025; waiving for certain requirements of the Administrative, Labor and Employment, and Environment Codes for said agreement; and authorizing HSH to enter into amendments that do not increase the City’s ob",Aye,Board of Supervisors,240633.0
257,2024-07-23 00:00:00,"Ordinance authorizing the Department of Homelessness and Supportive Housing (“HSH"""") to amend the booking agreement with the Lombard Hotel Group, operator of the Monarch Hotel, to increase the not to exceed amount by $2,533,540 for a total amount not to exceed $21,661,300; to extend the term of the agreement by seven months from August 31, 2024, for a new term of August 4, 2020, through March 31, 2025; waiving certain requirements of the Administrative, Labor and Employment, and Environment Codes for said agreement; and authorizing HSH to enter into amendments that do not increase the City’s ob",Aye,Board of Supervisors,240634.0
258,2024-07-23 00:00:00,"Ordinance conditionally accepting a grant deed for property associated with Mission Bay South Park P22; delegating for a three-year period to the San Francisco Port Commission the authority to dedicate Mission Bay South Parks P22 and P19 (bordering Terry François Boulevard) to public use, accept an irrevocable offer for the acquisition facilities that comprise the park improvements, designate said facilities for public park and open space purposes only, and accept these Parks for Port of San Francisco maintenance and liability purposes, subject to specified limitations; delegating for a three-",Aye,Board of Supervisors,240635.0
259,2024-07-23 00:00:00,"Ordinance amending the Administrative Code to permit the issuance of bonds to finance the acquisition, development, rehabilitation, or construction of middle-income and workforce housing, and to establish ownership, tenancy, affordability, and program requirements.",Aye,Board of Supervisors,240726.0
260,2024-07-23 00:00:00,"Ordinance authorizing the Department of Homelessness and Supportive Housing (""""HSH"""") to amend the booking agreement with Shin International, Inc., the operator of the Cova Hotel, to increase the not to exceed amount by $1,728,190 for a total amount not to exceed $16,032,443 and to extend the term of the agreement by seven months from August 31, 2024, for a new term of May 26, 2020, through March 31, 2025; waiving certain requirements of the Administrative, Labor and Employment, and Environment Codes for said agreement; and authorizing HSH to enter into amendments that do not increase the City’s",Aye,Board of Supervisors,240632.0
261,2024-07-23 00:00:00,"Ordinance approving a Development Agreement between the City and County of San Francisco and Stonestown NW Parcel LLC, a Delaware limited liability company, Stonestown Shopping Center, L.P., a Delaware limited partnership, and Stonestown Anchor Acquisition, L.P, a Delaware limited partnership, for the Stonestown Development Project at the approximately 30-acre site generally bounded by 19th Avenue to the east, Buckingham Way to the south and west, and Rolph Nicol Jr. Playground and Eucalyptus Drive to the north, in the southwest part of San Francisco, including affordable and market rate housi",Aye,Board of Supervisors,240410.0
262,2024-07-23 00:00:00,Ordinance amending the Administrative Code to provide for Enhanced Infrastructure Financing District Public Financing Authority No. 1 to act as the governing body of multiple enhanced infrastructure financing districts.,Aye,Board of Supervisors,240638.0
263,2024-07-23 00:00:00,"Ordinance amending the General Plan to revise the Urban Design Element, the Commerce and Industry Element, and the Land Use Index to reflect the Stonestown Development Project; adopting findings under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and welfare under Planning Code, Section 340.",Aye,Board of Supervisors,240575.0
264,2024-07-23 00:00:00,"Ordinance amending the Planning Code and the Zoning Map to establish the Stonestown Mixed-Use District (SMD), Stonestown Special Use District (SUD), Stonestown Mixed-Use Height and Bulk District (HBD), and Stonestown Special Sign District (SSD), all generally bounded by Eucalyptus Drive and Buckingham Way to the north, 19th Avenue to the east, Buckingham Way to the south, and Buckingham Way to the west, with the SSD including the Stonestown Galleria Mall and the SMD, SUD, and HBD excluding the mall; abolishing an approximately 15-foot legislated setback on the west side of 19th Avenue between",Aye,Board of Supervisors,240409.0
265,2024-07-23 00:00:00,"Budget and Appropriation Ordinance appropriating all estimated receipts and all estimated expenditures for Departments of the City and County of San Francisco as of June 1, 2024, for the Fiscal Years (FYs) ending June 30, 2025, and June 30, 2026.",No,Board of Supervisors,240595.0
266,2024-07-23 00:00:00,"Annual Salary Ordinance enumerating positions in the Annual Budget and Appropriation Ordinance for the Fiscal Years (FYs) ending June 30, 2025, and June 30, 2026, continuing, creating, or establishing these positions; enumerating and including therein all positions created by Charter or State law for which compensations are paid from City and County funds and appropriated in the Annual Appropriation Ordinance; authorizing appointments or continuation of appointments thereto; specifying and fixing the compensations and work schedules thereof; and authorizing appointments to temporary positions",No,Board of Supervisors,240596.0
267,2024-07-23 00:00:00,"Ordinance amending the Administrative Code to adjust the fees imposed by the County Clerk, and authorizing the Controller to make future adjustments to the County Clerk’s fees to ensure that costs of the County Clerk’s services are recovered without producing revenue that is significantly more than such costs.",No,Board of Supervisors,240597.0
268,2024-07-23 00:00:00,"Ordinance amending the Police Code to adjust to current amounts the license fees for Billiard Parlor, Dance Hall Keeper, Extended Hours Premises, Fixed Place Outdoor Amplified Sound, Limited Live Performance, Mechanical Amusement Device, and Place of Entertainment permits.",No,Board of Supervisors,240598.0
269,2024-07-23 00:00:00,Ordinance amending the Business and Tax Regulations Code to eliminate fees charged to permitted cannabis businesses to cover the cost of inspections of those businesses by the Department of Public Health (DPH).,No,Board of Supervisors,240599.0
270,2024-07-23 00:00:00,"Ordinance amending the Health Code to set patient rates and rates for other healthcare services provided by the Department of Public Health, for Fiscal Years 2024-2025 and 2025-2026.",No,Board of Supervisors,240600.0
271,2024-07-23 00:00:00,Ordinance amending the Public Works Code to modify certain permit fees and other charges and affirming the Planning Department’s determination under the California Environmental Quality Act.,No,Board of Supervisors,240601.0
272,2024-07-23 00:00:00,Ordinance amending the Park Code to impose an additional $5 charge for recreation programs.,No,Board of Supervisors,240602.0
273,2024-07-23 00:00:00,"Ordinance modifying the baseline funding requirements for early care and education programs in Fiscal Years (FYs) 2024-2025 and 2025-2026, to enable the City to use the interest earned from the Early Care and Education Commercial Rents Tax for those baseline programs.",No,Board of Supervisors,240604.0
274,2024-07-23 00:00:00,"Ordinance authorizing the Department of Public Health (“Department”) to award a one-time grant to Planned Parenthood Northern California (“Planned Parenthood NC”) by waiving the competitive solicitation requirements of Administrative Code, Chapter 21G, for the purpose of funding security personnel to support access to family planning and other sexual and reproductive healthcare services in an amount not to exceed $456,000 for a term not to exceed two years to commence on April 1, 2025, through March 31, 2027; and requiring the Department to provide an annual report to the Board of Supervisors",No,Board of Supervisors,240605.0
275,2024-07-23 00:00:00,"Ordinance amending the Administrative Code to repeal Sections 8.42 and 10.100-195, known as the Maddy Emergency Services Fund, and thereby repealing certain reimbursement payments to physicians who provide emergency medical services to indigent patients.",No,Board of Supervisors,240606.0
276,2024-07-23 00:00:00,"Ordinance reallocating approximately $13,676,000 in unappropriated earned interest revenues from the Our City, Our Home Fund to allow the City to use such revenues from the Homelessness Gross Receipts Tax for certain types of services to address homelessness; temporarily suspending the limit on funding for short-term rental subsidies; directing the City to provide additional notice regarding eligibility for short-term rental subsidies; and finding that these changes are necessary to achieve the purposes of the Our City, Our Home Fund pursuant to Business and Tax Regulations Code, Section 2811.",No,Board of Supervisors,240607.0
277,2024-07-23 00:00:00,Ordinance adopting the Neighborhood Beautification and Graffiti Clean-up Fund Tax designation ceiling for tax year 2024.,No,Board of Supervisors,240608.0
278,2024-07-23 00:00:00,"Ordinance appropriating $400,000 of assessment appeals fee revenue from filing fees, hearing fees, and finding of fact fees collected in Fiscal Year (FY) 2023-2024 to support the Assessment Appeals Boards' costs of operation, including the development of an online assessment appeals application filing system.",No,Board of Supervisors,240569.0
279,2024-07-23 00:00:00,"Charter Amendment (Second Draft) to amend the Charter of the City and County of San Francisco to 1) create an Our Children, Our Families Initiative (“Initiative”) to coordinate efforts by City departments and the San Francisco Unified School District (“School District”) to deliver outcomes-based services for children, youth, and families; 2) require the Initiative to use an objective and measurable outcomes framework (“Outcomes Framework”) to evaluate the budget and spending of each City department with expenditures that are eligible to be included in the Children and Youth Fund baseline, the",Aye,Board of Supervisors,240545.0
280,2024-07-23 00:00:00,"Charter Amendment (Second Draft) to amend the Charter of the City and County of San Francisco to establish the Commission Streamlining Task Force charged with making recommendations to the Mayor and the Board of Supervisors about ways to modify, eliminate, or combine the City’s appointive boards and commissions to improve the administration of City government; require the City Attorney to prepare a Charter Amendment to implement the Task Force’s recommendations relating to Charter commissions, for consideration by the Board of Supervisors; and authorize the Task Force to introduce an ordinance",Aye,Board of Supervisors,240547.0
281,2024-07-23 00:00:00,"Charter Amendment (Second Draft) to amend the Charter of the City and County of San Francisco to establish the position of Inspector General in the Controller’s Office; to provide that the Inspector General be nominated by the Controller subject to approval by the Board of Supervisors and the Mayor; to authorize the Inspector General to initiate and lead investigations regarding potential violations of laws or policies involving fraud, waste, or abuse; to expand the authority of the Controller’s Office to issue subpoenas; and to authorize the Controller’s Office to execute search warrants to t",Aye,Board of Supervisors,240549.0
282,2024-07-23 00:00:00,"Charter Amendment (Second Draft) to amend the Charter of the City and County of San Francisco to establish the Affordable Housing Opportunity Fund for Seniors, Families, and People with Disabilities to fund project-based rental subsidies for extremely low-income households consisting of seniors, families, and persons with disabilities, and to require the City to appropriate at least $8.25 million to the Fund annually starting in Fiscal Year 2026-2027; at an election to be held on November 5, 2024.",Aye,Board of Supervisors,240550.0
283,2024-07-23 00:00:00,"Charter Amendment (Second Draft) to amend the Charter of the City and County of San Francisco to allow registered nurses, who are or become members of the San Francisco Employees’ Retirement System and have worked an average of 32 hours or more per week for at least one year, to purchase up to three years of service credit for time previously worked as per diem nurses; and to move public safety communications personnel (911 dispatchers, supervisors, and coordinators) from the miscellaneous retirement plans to the miscellaneous safety retirement plan, for compensation earned on and after Januar",Aye,Board of Supervisors,240551.0
284,2024-07-23 00:00:00,"Ordinance amending the Business and Tax Regulations Code to lower the gross receipts tax rates for business activities described in North American Industry Classification System (NAICS), Code 721 (Accommodation), the classification generally applicable (with some exceptions) to providing lodging or short-term accommodations for travelers, vacationers, and others, applicable to taxable gross receipts between $2,500,000.01 and $25,000,000 in tax years 2025 and 2026, from 0.253% to 0.201%; in tax year 2027, from 0.264% to 0.209%; and in tax year 2028 and subsequent tax years, from 0.271% to 0.215",Aye,Board of Supervisors,240698.0
285,2024-07-23 00:00:00,"Resolution approving and authorizing the Director of Property on behalf of the Human Services Agency, to amend the lease of real property at 2 Gough Street, with RACHRIS, LLC, a California limited liability corporation, adding 7,938 square feet for a total of 21,876 square feet for the remainder of the term expiring on June 30, 2025, at an initial base rent of $260,090 per year, with one option to extend for three years, effective upon approval of this Resolution; and authorizing the Director of Property to enter into any additions, amendments or other modifications to the lease that do not ma",Aye,Board of Supervisors,240471.0
286,2024-07-23 00:00:00,"Ordinance calling and providing for a special election to be held in the City and County of San Francisco on Tuesday, November 5, 2024, for the purpose of submitting to San Francisco voters a proposition to incur bonded indebtedness of not to exceed $390,000,000 to finance the acquisition or improvement of real property, including: facilities to deliver primary healthcare services, emergency medical services, skilled nursing services, and services for persons experiencing mental health challenges or persons with substance use disorders; acquire, improve, and seismically upgrade critical medica",Aye,Board of Supervisors,240497.0
287,2024-07-23 00:00:00,"Resolution approving and authorizing the Director of Property to enter into a real property lease with Five Keys Schools and Programs, a California nonprofit public benefit corporation, for approximately 676 square feet of The Village Community Facility located at 1099 Sunnydale Avenue, effective upon approval of this Resolution for an initial term of five years with two five-year options to extend, at an initial rent of $10,870.08 per year ($905.84 per month) with 3% annual increases thereafter; a finding that competitive bidding procedures required under Administrative Code, Chapter 23, Sect",Aye,Board of Supervisors,240577.0
288,2024-07-23 00:00:00,"Resolution retroactively approving and authorizing the Director of Property to enter into a real property lease with APA Family Support Services, a California nonprofit public benefit corporation for approximately 3,267 square feet of The Village Community Facility located at 1099 Sunnydale Avenue, for an initial term of five years with two five-year options to extend, from December 1, 2023, through November 30, 2028, at an initial rent of $52,533.36 per year ($4,377.78 per month) with 3% annual increases thereafter; a finding that competitive bidding procedures required under San Francisco Ad",Aye,Board of Supervisors,240578.0
289,2024-07-23 00:00:00,"Resolution authorizing the General Manager of the San Francisco Public Utilities Commission to execute Amendment No. 4 to Agreement No. CS-247[R], Customer and Administrative Services for Community Choice Aggregation Program with Calpine Energy Solutions LLC, for continued meter data management, billing, and customer care support for the CleanPowerSF Program, increasing the agreement amount by $2,100,000 for a total not to exceed agreement amount of $34,745,425 and extending the agreement duration by six months from November 1, 2024, for a total agreement duration from November 20, 2015, throu",Aye,Board of Supervisors,240582.0
290,2024-07-23 00:00:00,"Resolution approving and authorizing the General Manager of the San Francisco Public Utilities Commission to execute a Renewable Power Purchase Agreement, Contract No. PRO.0263 CleanPowerSF 2022 Renewable Energy Supplies (Agreement) with IP Easley II, LLC, for an amount not to exceed $75,000,000 with a term of 10 years, beginning by January 1, 2027, pursuant to Charter, Section 9.118.",Aye,Board of Supervisors,240626.0
291,2024-07-23 00:00:00,"Resolution approving the 2023 Lease and Use Agreement between the City and County of San Francisco, acting by and through its Airport Commission, and Air Premia, Inc. to conduct flight operations at the San Francisco International Airport, for a term commencing on the first day of the calendar month immediately following the receipt of full City approvals of the Lease through June 30, 2033; affirming the Planning Department’s determination under the California Environmental Quality Act; and authorizing the Airport Director to enter into modifications to the Lease that do not materially increas",Aye,Board of Supervisors,240627.0
292,2024-07-23 00:00:00,"Resolution retroactively approving the Section 559 Reimbursable Services Agreement, Contract No. 50020, between United States Customs and Border Protection and the City and County of San Francisco, acting by and through its Airport Commission, with a commencement date of November 25, 2014, for an indefinite term, terminable upon either party by 90 days’ written notice.",Aye,Board of Supervisors,240672.0
293,2024-07-23 00:00:00,"Resolution approving Amendment No. 5 to the International Terminal Duty Free and Luxury Store Lease No. 17-0303 between DFS Group, L.P. and the City and County of San Francisco, acting by and through its Airport Commission, modifying the reduced rent structure from May 1, 2023, through December 31, 2023, contingent upon Tenant’s construction of its location in Harvey Milk Terminal 1 by December 31, 2024, and its other location in Terminal 2 by March 31, 2025, with no change to the 14-year term of April 1, 2020, through March 31, 2034, to be effective upon approval of this Resolution by the Boa",Aye,Board of Supervisors,240673.0
294,2024-07-23 00:00:00,"Resolution authorizing the Office of Contract Administration to execute Contract 1000032452 between the City and County of San Francisco and Rexel USA, Inc. for the purchase of citywide electrical supplies for a total contract amount not to exceed $26,200,000 and an initial term of three years commencing on August 1, 2024, through July 31, 2027, with an option to extend the term for four additional years.",Aye,Board of Supervisors,240674.0
295,2024-07-23 00:00:00,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $250,000 from the San Francisco Health Plan for participation in a program, entitled “Specialty Services Access Grant,” for the period of February 28, 2024, through December 31, 2024.",Aye,Board of Supervisors,240702.0
296,2024-07-23 00:00:00,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $376,000 from the San Francisco General Hospital Foundation for participation in a program, entitled “Geriatric Emergency Department Planning Grant, Pilot Project 2020,” for the period of January 1, 2020, through June 30, 2025.",Aye,Board of Supervisors,240703.0
